ros_time_sec,ros_time_nsec,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,gripper_pos_f1,gripper_pos_f2,O_dP_EE_d_vx,O_dP_EE_d_vy,O_dP_EE_d_vz,O_dP_EE_d_wx,O_dP_EE_d_wy,O_dP_EE_d_wz,O_dP_EE_c_vx,O_dP_EE_c_vy,O_dP_EE_c_vz,O_dP_EE_c_wx,O_dP_EE_c_wy,O_dP_EE_c_wz
1764457924.000000000,764161825.000000000,0.410272865,0.395872757,0.185134877,0.996444625,-0.032214900,0.063083281,0.045563046,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1764457924.000000000,765455007.000000000,0.410275013,0.395870591,0.185134478,0.996444600,-0.032213334,0.063083654,0.045564172,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457924.000000000,767679691.000000000,0.410273671,0.395874160,0.185136467,0.996444654,-0.032214293,0.063084233,0.045561512,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457924.000000000,769334077.000000000,0.410272936,0.395871832,0.185134099,0.996444727,-0.032214329,0.063081653,0.045563477,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457924.000000000,771659612.000000000,0.410273465,0.395872100,0.185134225,0.996444629,-0.032213504,0.063083375,0.045563807,0.000001313,0.000001313,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457924.000000000,772198438.000000000,0.410274537,0.395871297,0.185135050,0.996444497,-0.032215449,0.063084450,0.045563845,0.000001313,0.000001313,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457924.000000000,774439096.000000000,0.410272713,0.395872731,0.185134386,0.996444759,-0.032211327,0.063082695,0.045563450,0.000001313,0.000001313,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457924.000000000,775352478.000000000,0.410271872,0.395870834,0.185132252,0.996444687,-0.032213034,0.063081431,0.045565563,0.000001313,0.000001313,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457924.000000000,777043819.000000000,0.410273295,0.395871979,0.185133811,0.996444688,-0.032214113,0.063082325,0.045563548,0.000001313,0.000001313,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457924.000000000,778154134.000000000,0.410274081,0.395872057,0.185135019,0.996444538,-0.032214510,0.063084536,0.045563477,0.000001313,0.000001313,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457924.000000000,779305219.000000000,0.410271351,0.395871600,0.185131774,0.996444762,-0.032214190,0.063080512,0.045564375,0.000001313,0.000001313,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
