ros_time_sec,ros_time_nsec,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,gripper_pos_f1,gripper_pos_f2,O_dP_EE_d_vx,O_dP_EE_d_vy,O_dP_EE_d_vz,O_dP_EE_d_wx,O_dP_EE_d_wy,O_dP_EE_d_wz,O_dP_EE_c_vx,O_dP_EE_c_vy,O_dP_EE_c_vz,O_dP_EE_c_wx,O_dP_EE_c_wy,O_dP_EE_c_wz
1764457953.000000000,753265619.000000000,0.421578157,0.367739738,0.195639905,0.996478704,-0.063133518,0.054878207,0.005282132,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457953.000000000,753609180.000000000,0.421576338,0.367739752,0.195638527,0.996478796,-0.063133453,0.054876509,0.005283294,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457953.000000000,755711317.000000000,0.421575949,0.367739855,0.195639258,0.996478736,-0.063133596,0.054877365,0.005284013,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457953.000000000,756860733.000000000,0.421575974,0.367741595,0.195640972,0.996478900,-0.063129172,0.054879515,0.005283500,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457953.000000000,758494377.000000000,0.421575417,0.367740525,0.195638980,0.996478846,-0.063132193,0.054877097,0.005282717,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457953.000000000,759610414.000000000,0.421577920,0.367741777,0.195641753,0.996478768,-0.063132972,0.054877869,0.005280108,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457953.000000000,761793375.000000000,0.421578137,0.367740395,0.195640831,0.996478715,-0.063132138,0.054879573,0.005282418,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457953.000000000,762939214.000000000,0.421577013,0.367740359,0.195639656,0.996478734,-0.063134378,0.054876699,0.005281843,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457953.000000000,764631032.000000000,0.421576818,0.367741557,0.195640624,0.996478759,-0.063131869,0.054879124,0.005281982,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457953.000000000,765769004.000000000,0.421579294,0.367739939,0.195640581,0.996478540,-0.063135994,0.054878441,0.005280979,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457953.000000000,767463684.000000000,0.421576381,0.367742040,0.195640583,0.996478884,-0.063130960,0.054877990,0.005281111,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457953.000000000,769790410.000000000,0.421576036,0.367741914,0.195640098,0.996478734,-0.063133504,0.054877728,0.005281611,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457953.000000000,771400928.000000000,0.421575364,0.367741541,0.195639730,0.996479003,-0.063129717,0.054877148,0.005282170,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457953.000000000,773512363.000000000,0.421578711,0.367740297,0.195640526,0.996478619,-0.063135789,0.054877303,0.005280422,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457953.000000000,775692224.000000000,0.421577523,0.367742603,0.195642006,0.996478696,-0.063133574,0.054878502,0.005279986,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457953.000000000,778063297.000000000,0.421576674,0.367739894,0.195639112,0.996478671,-0.063135545,0.054876489,0.005282021,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457953.000000000,779569625.000000000,0.421575843,0.367740839,0.195639324,0.996478744,-0.063134181,0.054876731,0.005282094,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457953.000000000,781900405.000000000,0.421575331,0.367740971,0.195638918,0.996478961,-0.063132236,0.054875076,0.005281485,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457953.000000000,782391548.000000000,0.421577301,0.367742056,0.195640832,0.996478684,-0.063133180,0.054879055,0.005281134,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457953.000000000,785542488.000000000,0.421575767,0.367742210,0.195639911,0.996478932,-0.063130556,0.054877507,0.005281816,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457953.000000000,786136627.000000000,0.421577071,0.367741118,0.195639874,0.996478773,-0.063133018,0.054877579,0.005281624,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457953.000000000,786942243.000000000,0.421576726,0.367740979,0.195640663,0.996478750,-0.063132739,0.054878169,0.005283164,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457953.000000000,787526369.000000000,0.421574091,0.367741398,0.195638969,0.996478820,-0.063132299,0.054877345,0.005283761,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457953.000000000,789739608.000000000,0.421574857,0.367742145,0.195639900,0.996478809,-0.063132048,0.054877958,0.005282575,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457953.000000000,790874719.000000000,0.421574852,0.367743129,0.195640402,0.996478845,-0.063130531,0.054879104,0.005281871,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457953.000000000,792524099.000000000,0.421575486,0.367741016,0.195639054,0.996478806,-0.063134258,0.054875565,0.005281439,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457953.000000000,793741226.000000000,0.421575846,0.367743620,0.195641729,0.996478829,-0.063130631,0.054879362,0.005280993,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457953.000000000,795377254.000000000,0.421575579,0.367742701,0.195639884,0.996479016,-0.063130631,0.054876071,0.005279945,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457953.000000000,797596693.000000000,0.421575356,0.367742927,0.195640479,0.996478889,-0.063131250,0.054877574,0.005280932,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457953.000000000,799419641.000000000,0.421576456,0.367741747,0.195639762,0.996478777,-0.063133496,0.054877033,0.005280818,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457953.000000000,800527095.000000000,0.421576233,0.367739986,0.195639760,0.996478764,-0.063133450,0.054877042,0.005283717,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457953.000000000,802793025.000000000,0.421578470,0.367741264,0.195641792,0.996478586,-0.063135991,0.054877651,0.005280593,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457953.000000000,804211616.000000000,0.421575717,0.367741906,0.195639804,0.996478815,-0.063133265,0.054876574,0.005281234,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457953.000000000,805914402.000000000,0.421576778,0.367739791,0.195639418,0.996478814,-0.063132891,0.054876881,0.005282686,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457953.000000000,807673454.000000000,0.421574692,0.367743622,0.195640515,0.996478991,-0.063129409,0.054877857,0.005280739,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
