x,y,z,vx,vy,vz,Kx,Ky,Kz
5.493706339999999688e-01,2.989278080000000171e-01,1.487302520000000072e-01,-2.645999999999999806e-04,-5.399999999999999967e-06,-2.225999999999999897e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493706790000000284e-01,2.989279619999999915e-01,1.487304379999999926e-01,-2.261999999999999959e-04,-2.762999999999999940e-04,-9.654000000000000472e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493698799999999771e-01,2.989268869999999745e-01,1.487270340000000080e-01,1.904999999999999955e-04,-4.169999999999999987e-04,-5.789999999999999791e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493713140000000550e-01,2.989265720000000015e-01,1.487285080000000093e-01,-3.042000000000000216e-04,8.643000000000000292e-04,4.884000000000000537e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493688660000000112e-01,2.989297679999999846e-01,1.487286620000000115e-01,3.552000000000000144e-04,-8.670000000000000677e-05,3.864000000000000139e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493724979999999869e-01,2.989262830000000148e-01,1.487297959999999974e-01,9.129000000000000179e-04,-1.378499999999999951e-03,2.621999999999999765e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493719089999999916e-01,2.989251729999999885e-01,1.487295359999999955e-01,-6.813000000000000262e-04,2.499000000000000028e-04,-8.670000000000000677e-05,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493702270000000443e-01,2.989271159999999927e-01,1.487295070000000108e-01,-5.412000000000000361e-04,2.711999999999999784e-04,-3.812999999999999983e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493701050000000530e-01,2.989260770000000123e-01,1.487282649999999984e-01,-4.565999999999999855e-04,5.039999999999999857e-05,-7.244999999999999921e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493687050000000127e-01,2.989272840000000153e-01,1.487270920000000052e-01,5.343000000000000310e-04,-1.077000000000000022e-04,2.369999999999999874e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493718859999999760e-01,2.989257180000000069e-01,1.487290549999999989e-01,6.290999999999999500e-04,-4.530000000000000335e-05,5.609999999999999752e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493708019999999914e-01,2.989271330000000115e-01,1.487289619999999923e-01,-7.272000000000000035e-04,1.126499999999999897e-03,4.761000000000000258e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493694620000000306e-01,2.989294730000000011e-01,1.487306419999999962e-01,-6.876000000000000167e-04,-4.274999999999999829e-04,-1.242599999999999955e-03,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
