x,y,z,vx,vy,vz,Kx,Ky,Kz
5.231085960000000368e-01,3.222899810000000032e-01,2.254127439999999982e-01,-5.123999999999999866e-04,-9.540000000000000140e-05,-4.181999999999999737e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231067200000000250e-01,3.222891270000000086e-01,2.254095489999999868e-01,-2.175000000000000013e-04,-1.592999999999999961e-04,-6.800999999999999971e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231078710000000020e-01,3.222894499999999773e-01,2.254104769999999980e-01,1.410000000000000053e-05,-1.412999999999999922e-04,-1.019999999999999992e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231067670000000280e-01,3.222886560000000067e-01,2.254092089999999993e-01,1.194000000000000020e-04,-7.923000000000000138e-04,-8.781000000000000394e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231082689999999591e-01,3.222868090000000074e-01,2.254075500000000121e-01,4.716000000000000248e-04,-2.069999999999999900e-04,2.798999999999999730e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231083389999999778e-01,3.222879659999999813e-01,2.254101420000000078e-01,-7.194000000000000308e-04,1.536299999999999992e-03,5.573999999999999962e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231058709999999445e-01,3.222919300000000042e-01,2.254094080000000055e-01,2.367000000000000072e-04,-3.531000000000000176e-04,-4.097999999999999863e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231091279999999788e-01,3.222867890000000179e-01,2.254087760000000051e-01,3.521999999999999957e-04,-1.221000000000000134e-04,1.989000000000000100e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231070450000000482e-01,3.222915230000000242e-01,2.254100709999999896e-01,-5.714999999999999594e-04,1.076700000000000096e-03,2.843999999999999740e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231072230000000101e-01,3.222903779999999885e-01,2.254097240000000058e-01,7.349999999999999763e-05,-6.120000000000000223e-04,1.539000000000000003e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
