ros_time_sec,ros_time_nsec,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,gripper_pos_f1,gripper_pos_f2,O_dP_EE_d_vx,O_dP_EE_d_vy,O_dP_EE_d_vz,O_dP_EE_d_wx,O_dP_EE_d_wy,O_dP_EE_d_wz,O_dP_EE_c_vx,O_dP_EE_c_vy,O_dP_EE_c_vz,O_dP_EE_c_wx,O_dP_EE_c_wy,O_dP_EE_c_wz
1764457797.000000000,167357444.000000000,0.410098769,0.337454753,0.208072562,0.997525776,-0.022496743,0.057189297,0.034070391,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457797.000000000,168418884.000000000,0.410097339,0.337453684,0.208070091,0.997525906,-0.022495869,0.057186881,0.034071218,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457797.000000000,172143220.000000000,0.410099132,0.337455489,0.208073546,0.997525749,-0.022494893,0.057190661,0.034070115,0.000000985,0.000000985,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457797.000000000,173814058.000000000,0.410101758,0.337453714,0.208074330,0.997525575,-0.022502746,0.057191162,0.034069176,0.000000985,0.000000985,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457797.000000000,174385547.000000000,0.410099988,0.337452901,0.208072533,0.997525690,-0.022498818,0.057189738,0.034070797,0.000000985,0.000000985,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457797.000000000,176447153.000000000,0.410099180,0.337453988,0.208072283,0.997525817,-0.022496852,0.057188629,0.034070233,0.000000985,0.000000985,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457797.000000000,177597045.000000000,0.410097863,0.337455849,0.208071871,0.997525919,-0.022494793,0.057188070,0.034069556,0.000000985,0.000000985,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457797.000000000,179310560.000000000,0.410098955,0.337455635,0.208073112,0.997525829,-0.022493885,0.057189692,0.034070055,0.000000985,0.000000985,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457797.000000000,181606769.000000000,0.410100604,0.337455374,0.208073655,0.997525786,-0.022496695,0.057190148,0.034068686,0.000000985,0.000000985,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764457797.000000000,182333946.000000000,0.410099347,0.337453754,0.208071776,0.997525881,-0.022498445,0.057187354,0.034069450,0.000000985,0.000000985,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
