ros_time_sec,ros_time_nsec,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,gripper_pos_f1,gripper_pos_f2,O_dP_EE_d_vx,O_dP_EE_d_vy,O_dP_EE_d_vz,O_dP_EE_d_wx,O_dP_EE_d_wy,O_dP_EE_d_wz,O_dP_EE_c_vx,O_dP_EE_c_vy,O_dP_EE_c_vz,O_dP_EE_c_wx,O_dP_EE_c_wy,O_dP_EE_c_wz
1764458075.000000000,841942548.000000000,0.476207750,0.323685087,0.205234322,0.979864426,-0.179588554,0.085341010,0.018044257,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1764458075.000000000,842907190.000000000,0.476205641,0.323684188,0.205230570,0.979865429,-0.179584978,0.085336714,0.018045668,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1764458075.000000000,845230340.000000000,0.476206980,0.323682676,0.205231279,0.979864815,-0.179587480,0.085338373,0.018046278,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764458075.000000000,846694946.000000000,0.476208372,0.323684894,0.205233806,0.979864512,-0.179587992,0.085341229,0.018044149,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764458075.000000000,847849369.000000000,0.476207409,0.323683488,0.205232321,0.979864626,-0.179587671,0.085340250,0.018045795,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764458075.000000000,849534511.000000000,0.476206369,0.323684785,0.205232398,0.979865047,-0.179586089,0.085338868,0.018045167,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764458075.000000000,850805521.000000000,0.476206439,0.323683495,0.205231442,0.979865326,-0.179584135,0.085339405,0.018046968,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764458075.000000000,852491617.000000000,0.476204975,0.323683786,0.205230560,0.979864995,-0.179585579,0.085339997,0.018047736,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764458075.000000000,853631496.000000000,0.476207003,0.323681836,0.205230115,0.979864768,-0.179586954,0.085339792,0.018047378,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764458075.000000000,855703592.000000000,0.476206993,0.323684907,0.205233672,0.979864526,-0.179587386,0.085342080,0.018045390,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764458075.000000000,856992959.000000000,0.476207363,0.323683974,0.205231686,0.979864720,-0.179587697,0.085339317,0.018044820,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764458075.000000000,858552217.000000000,0.476207662,0.323684034,0.205232366,0.979864683,-0.179587103,0.085340871,0.018045375,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764458075.000000000,859840393.000000000,0.476205284,0.323685934,0.205231996,0.979865226,-0.179585214,0.085338848,0.018044269,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764458075.000000000,861371040.000000000,0.476206161,0.323682688,0.205231085,0.979864714,-0.179587564,0.085339117,0.018047388,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764458075.000000000,864355325.000000000,0.476208397,0.323683551,0.205232685,0.979864462,-0.179588016,0.085341423,0.018045678,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1764458075.000000000,865788459.000000000,0.476205179,0.323685796,0.205231706,0.979865316,-0.179583539,0.085340874,0.018046474,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
