ros_time_sec,ros_time_nsec,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,O_dP_EE_d_vx,O_dP_EE_d_vy,O_dP_EE_d_vz,O_dP_EE_d_wx,O_dP_EE_d_wy,O_dP_EE_d_wz,O_dP_EE_c_vx,O_dP_EE_c_vy,O_dP_EE_c_vz,O_dP_EE_c_wx,O_dP_EE_c_wy,O_dP_EE_c_wz
1762365620.000000000,30340194.000000000,0.541076104,0.304382051,0.152236300,0.995080054,-0.061319078,0.077552735,-0.006033138,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,31468868.000000000,0.541077632,0.304383495,0.152239354,0.995079841,-0.061318961,0.077555460,-0.006034372,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,32662630.000000000,0.541076455,0.304383251,0.152236610,0.995079984,-0.061318413,0.077554156,-0.006033088,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,34411668.000000000,0.541075207,0.304380751,0.152234607,0.995080100,-0.061320469,0.077551082,-0.006032638,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,35945177.000000000,0.541073379,0.304386855,0.152236377,0.995080313,-0.061315935,0.077551775,-0.006034631,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,36284446.000000000,0.541075644,0.304383313,0.152237782,0.995080078,-0.061317816,0.077553363,-0.006033909,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,37420272.000000000,0.541074018,0.304382858,0.152235381,0.995080203,-0.061317137,0.077552449,-0.006031894,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,39696931.000000000,0.541077293,0.304381300,0.152237451,0.995079797,-0.061321552,0.077554041,-0.006033545,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,42187452.000000000,0.541074053,0.304382504,0.152235167,0.995080208,-0.061317957,0.077551699,-0.006032448,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,42640447.000000000,0.541073346,0.304380813,0.152233319,0.995080340,-0.061319099,0.077549227,-0.006030854,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,44393301.000000000,0.541075963,0.304382912,0.152237466,0.995079946,-0.061318318,0.077554724,-0.006033115,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,45623779.000000000,0.541074353,0.304381798,0.152235655,0.995080127,-0.061318779,0.077552133,-0.006031897,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,47428131.000000000,0.541075146,0.304382059,0.152236230,0.995080026,-0.061319215,0.077553074,-0.006031969,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,49804210.000000000,0.541075169,0.304380523,0.152234968,0.995080067,-0.061320026,0.077552037,-0.006030387,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,51489591.000000000,0.541073599,0.304384480,0.152235755,0.995080380,-0.061315937,0.077550952,-0.006034193,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,53303480.000000000,0.541075322,0.304383295,0.152236624,0.995079927,-0.061320969,0.077552805,-0.006033857,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,54451704.000000000,0.541076571,0.304380889,0.152237030,0.995079771,-0.061322073,0.077554086,-0.006031969,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,55771350.000000000,0.541073421,0.304383593,0.152235853,0.995080139,-0.061318388,0.077552252,-0.006032310,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,57426452.000000000,0.541074803,0.304382316,0.152236495,0.995080147,-0.061317791,0.077552627,-0.006032270,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,59408664.000000000,0.541074114,0.304383216,0.152237069,0.995080033,-0.061319079,0.077553147,-0.006031250,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,61275959.000000000,0.541074279,0.304383908,0.152235818,0.995080186,-0.061317968,0.077551961,-0.006032619,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,62486171.000000000,0.541074039,0.304382734,0.152235627,0.995080112,-0.061319259,0.077551901,-0.006032459,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,63723325.000000000,0.541074726,0.304384044,0.152236066,0.995080188,-0.061317375,0.077552315,-0.006033785,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,64907550.000000000,0.541073924,0.304385271,0.152235978,0.995080293,-0.061315376,0.077552587,-0.006033245,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,66449403.000000000,0.541077336,0.304381564,0.152237482,0.995079864,-0.061320720,0.077553836,-0.006033610,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,67795515.000000000,0.541074777,0.304381680,0.152234806,0.995080038,-0.061320525,0.077551897,-0.006031761,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,69507360.000000000,0.541072853,0.304383171,0.152235694,0.995080361,-0.061316559,0.077550966,-0.006030774,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,70592880.000000000,0.541075253,0.304381829,0.152235696,0.995080244,-0.061317718,0.077551448,-0.006032161,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,71432352.000000000,0.541073161,0.304383452,0.152235249,0.995080409,-0.061315773,0.077550831,-0.006032604,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,72715282.000000000,0.541071744,0.304383415,0.152233301,0.995080681,-0.061313551,0.077549213,-0.006031100,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,74534177.000000000,0.541074144,0.304383875,0.152236188,0.995080187,-0.061316747,0.077552927,-0.006032338,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,75776338.000000000,0.541074196,0.304381902,0.152234922,0.995080150,-0.061318313,0.077552246,-0.006031376,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,77682495.000000000,0.541073878,0.304383850,0.152235915,0.995080142,-0.061318788,0.077551814,-0.006033306,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,79517126.000000000,0.541074283,0.304380810,0.152233281,0.995080263,-0.061319291,0.077550033,-0.006031212,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,80536365.000000000,0.541075245,0.304383299,0.152237194,0.995079992,-0.061318652,0.077553861,-0.006033160,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,82319974.000000000,0.541072896,0.304384856,0.152236591,0.995080345,-0.061315181,0.077552112,-0.006032750,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,84596395.000000000,0.541073949,0.304382266,0.152232830,0.995080309,-0.061318228,0.077550204,-0.006032294,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,85227489.000000000,0.541077535,0.304378246,0.152235580,0.995079848,-0.061323111,0.077552298,-0.006031800,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,86403846.000000000,0.541077045,0.304382778,0.152239222,0.995079903,-0.061318432,0.077555176,-0.006033253,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,87646007.000000000,0.541074901,0.304382705,0.152235698,0.995080202,-0.061317092,0.077552452,-0.006032536,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,88211536.000000000,0.541076445,0.304380044,0.152236688,0.995080004,-0.061320068,0.077552799,-0.006030551,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,90872287.000000000,0.541075219,0.304380369,0.152233988,0.995080113,-0.061321171,0.077550425,-0.006031726,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,96052408.000000000,0.541075155,0.304380621,0.152234510,0.995080123,-0.061320469,0.077550841,-0.006031893,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,97616672.000000000,0.541075788,0.304382618,0.152236640,0.995079980,-0.061319919,0.077552986,-0.006033548,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,99308252.000000000,0.541073829,0.304383510,0.152235788,0.995080277,-0.061317403,0.077551225,-0.006032710,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,100539207.000000000,0.541074724,0.304380946,0.152235830,0.995080111,-0.061319983,0.077551345,-0.006032325,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,101678609.000000000,0.541075421,0.304383137,0.152237381,0.995079936,-0.061319715,0.077553769,-0.006032824,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,102802515.000000000,0.541073374,0.304382572,0.152235859,0.995080153,-0.061318993,0.077551622,-0.006031902,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,104556083.000000000,0.541074327,0.304383202,0.152235284,0.995080130,-0.061319131,0.077551731,-0.006032902,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,106214284.000000000,0.541074096,0.304386395,0.152238368,0.995080171,-0.061315949,0.077553576,-0.006034853,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,107010126.000000000,0.541076059,0.304383475,0.152238870,0.995079961,-0.061318051,0.077554674,-0.006033888,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,108898162.000000000,0.541075824,0.304381000,0.152236540,0.995080087,-0.061318556,0.077552807,-0.006032027,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,110627412.000000000,0.541076978,0.304384880,0.152240159,0.995079764,-0.061318614,0.077556713,-0.006034609,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,112091064.000000000,0.541076122,0.304383642,0.152238886,0.995079789,-0.061320196,0.077555195,-0.006033859,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,113684415.000000000,0.541074801,0.304381101,0.152235227,0.995080135,-0.061319897,0.077551148,-0.006031768,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,115341901.000000000,0.541074857,0.304383831,0.152238815,0.995079962,-0.061318172,0.077554649,-0.006032940,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,116471290.000000000,0.541074701,0.304383283,0.152236970,0.995079941,-0.061320710,0.077552846,-0.006033798,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,118353605.000000000,0.541074538,0.304383081,0.152237118,0.995080125,-0.061317448,0.077553119,-0.006033110,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,119528293.000000000,0.541075208,0.304381926,0.152235408,0.995080189,-0.061316810,0.077552913,-0.006031625,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,120649576.000000000,0.541072951,0.304384424,0.152235973,0.995080325,-0.061315759,0.077551938,-0.006032354,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,122628927.000000000,0.541076171,0.304381553,0.152237109,0.995080020,-0.061318373,0.077553823,-0.006031958,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,123550891.000000000,0.541076910,0.304381210,0.152236163,0.995080013,-0.061319554,0.077552898,-0.006032903,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,124722003.000000000,0.541075085,0.304383037,0.152237362,0.995080118,-0.061317110,0.077553474,-0.006033070,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,126413106.000000000,0.541075171,0.304382391,0.152235688,0.995080048,-0.061320988,0.077551277,-0.006033385,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,128494501.000000000,0.541074349,0.304381760,0.152235846,0.995080092,-0.061319772,0.077551763,-0.006032343,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,129581212.000000000,0.541074290,0.304382536,0.152235509,0.995080186,-0.061318339,0.077551700,-0.006032082,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,130733966.000000000,0.541072851,0.304383383,0.152234769,0.995080218,-0.061319326,0.077550530,-0.006031959,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,132456302.000000000,0.541075563,0.304381976,0.152236126,0.995079967,-0.061321433,0.077552009,-0.006032901,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,134682893.000000000,0.541072920,0.304383436,0.152233935,0.995080473,-0.061316025,0.077549791,-0.006032893,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,135367155.000000000,0.541074684,0.304380547,0.152236745,0.995080103,-0.061317996,0.077553151,-0.006030696,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,137570381.000000000,0.541075405,0.304382843,0.152237116,0.995080063,-0.061317298,0.077554148,-0.006031542,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,139460325.000000000,0.541074860,0.304382796,0.152235250,0.995080179,-0.061318357,0.077551765,-0.006032232,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,141782760.000000000,0.541073630,0.304385786,0.152237341,0.995080143,-0.061316917,0.077553234,-0.006034020,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,143475294.000000000,0.541073692,0.304383109,0.152235282,0.995080295,-0.061315959,0.077552229,-0.006031497,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,145032882.000000000,0.541076081,0.304383142,0.152238740,0.995079951,-0.061318798,0.077554330,-0.006032488,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,145507097.000000000,0.541072472,0.304384735,0.152235996,0.995080156,-0.061319570,0.077551069,-0.006032779,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,146549940.000000000,0.541073745,0.304381797,0.152235319,0.995080080,-0.061319362,0.077552308,-0.006031432,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,148354768.000000000,0.541074841,0.304381835,0.152235499,0.995080071,-0.061320122,0.077551741,-0.006032481,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,150665998.000000000,0.541072736,0.304382449,0.152234455,0.995080304,-0.061318046,0.077550472,-0.006031490,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,152657747.000000000,0.541074346,0.304381720,0.152235181,0.995080062,-0.061320724,0.077551411,-0.006032110,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,153843402.000000000,0.541074530,0.304383586,0.152237645,0.995080022,-0.061318980,0.077553220,-0.006033088,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,155853748.000000000,0.541074289,0.304382606,0.152235748,0.995080256,-0.061317163,0.077551737,-0.006032165,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,156657695.000000000,0.541075889,0.304382845,0.152238401,0.995079920,-0.061319341,0.077554243,-0.006033233,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,158378124.000000000,0.541073363,0.304384608,0.152234625,0.995080264,-0.061318502,0.077550464,-0.006033463,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,160840511.000000000,0.541073347,0.304382591,0.152234126,0.995080357,-0.061317565,0.077550122,-0.006032083,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,162506341.000000000,0.541075278,0.304381986,0.152235766,0.995080078,-0.061318879,0.077552636,-0.006032520,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,164383172.000000000,0.541074277,0.304384085,0.152237742,0.995080077,-0.061317834,0.077553456,-0.006032711,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,165787696.000000000,0.541075864,0.304383886,0.152237306,0.995080059,-0.061318279,0.077553272,-0.006033530,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,167935848.000000000,0.541072974,0.304385071,0.152235141,0.995080348,-0.061315583,0.077551784,-0.006032419,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,169564962.000000000,0.541073589,0.304383336,0.152235950,0.995080229,-0.061317085,0.077552117,-0.006032415,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,170721292.000000000,0.541075084,0.304384538,0.152238028,0.995080076,-0.061316829,0.077554165,-0.006033941,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365620.000000000,171469926.000000000,0.541076168,0.304380290,0.152236077,0.995080025,-0.061320068,0.077552385,-0.006032419,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
