ros_time_sec,ros_time_nsec,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,O_dP_EE_d_vx,O_dP_EE_d_vy,O_dP_EE_d_vz,O_dP_EE_d_wx,O_dP_EE_d_wy,O_dP_EE_d_wz,O_dP_EE_c_vx,O_dP_EE_c_vy,O_dP_EE_c_vz,O_dP_EE_c_wx,O_dP_EE_c_wy,O_dP_EE_c_wz
1762365648.000000000,15246391.000000000,0.565883789,0.300457030,0.147279068,0.998055488,0.015142716,0.056809825,0.020585708,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365648.000000000,16928672.000000000,0.565881439,0.300461933,0.147278696,0.998055512,0.015145495,0.056809077,0.020584522,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365648.000000000,18109083.000000000,0.565881790,0.300459674,0.147278389,0.998055529,0.015145354,0.056808429,0.020585609,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365648.000000000,19921779.000000000,0.565882323,0.300459755,0.147279693,0.998055466,0.015145674,0.056809653,0.020585060,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365648.000000000,21266222.000000000,0.565881582,0.300460781,0.147279300,0.998055506,0.015145059,0.056809126,0.020585015,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365648.000000000,22837400.000000000,0.565881394,0.300459856,0.147277468,0.998055638,0.015143664,0.056807227,0.020584888,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365648.000000000,23951530.000000000,0.565882233,0.300461769,0.147281607,0.998055398,0.015146622,0.056810813,0.020584469,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365648.000000000,25932073.000000000,0.565880668,0.300460657,0.147277714,0.998055528,0.015145568,0.056808388,0.020585625,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365648.000000000,26925563.000000000,0.565883386,0.300458827,0.147279166,0.998055434,0.015146161,0.056809991,0.020585317,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365648.000000000,28219699.000000000,0.565882296,0.300460918,0.147280273,0.998055473,0.015145259,0.056809811,0.020584603,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365648.000000000,30150890.000000000,0.565882400,0.300460827,0.147279977,0.998055428,0.015146276,0.056810153,0.020585060,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365648.000000000,32527685.000000000,0.565880245,0.300462889,0.147277971,0.998055522,0.015147028,0.056808488,0.020584537,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365648.000000000,33129930.000000000,0.565882029,0.300463294,0.147280264,0.998055439,0.015146148,0.056810626,0.020583344,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365648.000000000,35428047.000000000,0.565883126,0.300458662,0.147279513,0.998055471,0.015144029,0.056809611,0.020586152,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365648.000000000,36988258.000000000,0.565879664,0.300462659,0.147278333,0.998055521,0.015148268,0.056808104,0.020584748,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365648.000000000,38412809.000000000,0.565879956,0.300460621,0.147276955,0.998055633,0.015147176,0.056806186,0.020585396,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365648.000000000,39951086.000000000,0.565885572,0.300457075,0.147281438,0.998055377,0.015142814,0.056811927,0.020585205,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365648.000000000,41130781.000000000,0.565883563,0.300459797,0.147281855,0.998055340,0.015143721,0.056812162,0.020585660,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365648.000000000,42896747.000000000,0.565882387,0.300461680,0.147281752,0.998055352,0.015146976,0.056811380,0.020584866,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365648.000000000,45495271.000000000,0.565882597,0.300461062,0.147281351,0.998055421,0.015145470,0.056810705,0.020584479,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365648.000000000,46030044.000000000,0.565881502,0.300459622,0.147278980,0.998055562,0.015142754,0.056808242,0.020586416,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365648.000000000,47136783.000000000,0.565880717,0.300461852,0.147279495,0.998055602,0.015142798,0.056808233,0.020584488,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365648.000000000,49273252.000000000,0.565883876,0.300459898,0.147282566,0.998055259,0.015145958,0.056812997,0.020585632,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365648.000000000,51093816.000000000,0.565881726,0.300458482,0.147278453,0.998055551,0.015145172,0.056808000,0.020585861,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365648.000000000,52288293.000000000,0.565882239,0.300461953,0.147281387,0.998055413,0.015144964,0.056811040,0.020584313,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365648.000000000,53990125.000000000,0.565881268,0.300459671,0.147278527,0.998055544,0.015144345,0.056808456,0.020585566,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365648.000000000,56249618.000000000,0.565881295,0.300458327,0.147277456,0.998055618,0.015144608,0.056806862,0.020586162,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365648.000000000,58022499.000000000,0.565882225,0.300459550,0.147281895,0.998055447,0.015143120,0.056810617,0.020585205,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365648.000000000,59238910.000000000,0.565883642,0.300457882,0.147279132,0.998055523,0.015142897,0.056809296,0.020585333,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365648.000000000,61011314.000000000,0.565882717,0.300459106,0.147279173,0.998055464,0.015145595,0.056809652,0.020585186,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365648.000000000,62862634.000000000,0.565880219,0.300459192,0.147276849,0.998055564,0.015145907,0.056807137,0.020587050,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365648.000000000,65772294.000000000,0.565883087,0.300457853,0.147279287,0.998055561,0.015143118,0.056808707,0.020584923,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365648.000000000,66318511.000000000,0.565882557,0.300460743,0.147279579,0.998055495,0.015145411,0.056809231,0.020585021,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365648.000000000,68272829.000000000,0.565882764,0.300460709,0.147281599,0.998055467,0.015143168,0.056810618,0.020584201,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365648.000000000,68855524.000000000,0.565881880,0.300460802,0.147278985,0.998055544,0.015144688,0.056808632,0.020584830,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1762365648.000000000,69991588.000000000,0.565880079,0.300460728,0.147277033,0.998055617,0.015147160,0.056806558,0.020585197,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
