ros_time_sec,ros_time_nsec,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,gripper_pos_f1,gripper_pos_f2,O_dP_EE_d_vx,O_dP_EE_d_vy,O_dP_EE_d_vz,O_dP_EE_d_wx,O_dP_EE_d_wy,O_dP_EE_d_wz,O_dP_EE_c_vx,O_dP_EE_c_vy,O_dP_EE_c_vz,O_dP_EE_c_wx,O_dP_EE_c_wy,O_dP_EE_c_wz
1763047478.000000000,593532085.000000000,0.615079311,0.219825105,0.220956936,0.998709184,0.004286804,0.022275990,0.045393349,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1763047478.000000000,594273090.000000000,0.615079392,0.219824060,0.220955107,0.998709217,0.004286906,0.022274538,0.045393335,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1763047478.000000000,594753742.000000000,0.615079934,0.219824897,0.220957638,0.998709234,0.004286003,0.022276257,0.045392196,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1763047478.000000000,596483469.000000000,0.615080583,0.219824448,0.220957459,0.998709254,0.004284131,0.022276227,0.045391943,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1763047478.000000000,598777532.000000000,0.615079485,0.219822132,0.220954615,0.998709202,0.004284167,0.022274243,0.045394068,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1763047478.000000000,599721193.000000000,0.615080137,0.219823633,0.220957136,0.998709225,0.004284265,0.022276382,0.045392488,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1763047478.000000000,600792646.000000000,0.615080904,0.219823706,0.220956698,0.998709250,0.004286803,0.022275887,0.045391947,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1763047478.000000000,602586030.000000000,0.615080557,0.219825027,0.220957761,0.998709202,0.004284910,0.022277115,0.045392569,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1763047478.000000000,603712320.000000000,0.615079852,0.219824199,0.220956165,0.998709188,0.004286984,0.022276065,0.045393196,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1763047478.000000000,605428457.000000000,0.615080526,0.219822081,0.220956717,0.998709164,0.004284337,0.022276290,0.045393862,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1763047478.000000000,606566429.000000000,0.615080158,0.219823296,0.220955503,0.998709246,0.004285579,0.022274621,0.045392776,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1763047478.000000000,608569145.000000000,0.615080908,0.219824986,0.220958734,0.998709161,0.004286530,0.022278254,0.045392759,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1763047478.000000000,609868049.000000000,0.615079650,0.219824124,0.220955802,0.998709180,0.004284554,0.022275749,0.045393771,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1763047478.000000000,611525535.000000000,0.615081177,0.219824042,0.220958439,0.998709154,0.004286272,0.022278011,0.045393066,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1763047478.000000000,612645387.000000000,0.615080373,0.219823858,0.220957046,0.998709179,0.004286699,0.022276460,0.045393234,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1763047478.000000000,614368915.000000000,0.615082207,0.219819530,0.220956771,0.998709157,0.004281892,0.022276332,0.045394244,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
