ros_time_sec,ros_time_nsec,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,gripper_pos_f1,gripper_pos_f2,O_dP_EE_d_vx,O_dP_EE_d_vy,O_dP_EE_d_vz,O_dP_EE_d_wx,O_dP_EE_d_wy,O_dP_EE_d_wz,O_dP_EE_c_vx,O_dP_EE_c_vy,O_dP_EE_c_vz,O_dP_EE_c_wx,O_dP_EE_c_wy,O_dP_EE_c_wz
1763047613.000000000,632668495.000000000,0.641717260,0.242247784,0.224136526,0.999352733,0.013594829,-0.002894466,0.033107440,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1763047613.000000000,634231328.000000000,0.641717303,0.242245233,0.224136541,0.999352797,0.013591416,-0.002896108,0.033106778,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1763047613.000000000,637366771.000000000,0.641714559,0.242248933,0.224132065,0.999352720,0.013596691,-0.002899177,0.033106660,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1763047613.000000000,639011383.000000000,0.641715740,0.242246954,0.224132451,0.999352710,0.013593417,-0.002898122,0.033108418,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1763047613.000000000,640169620.000000000,0.641716540,0.242246535,0.224135479,0.999352764,0.013593702,-0.002896131,0.033106847,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1763047613.000000000,642386436.000000000,0.641717818,0.242246856,0.224136806,0.999352782,0.013591334,-0.002893992,0.033107437,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1763047613.000000000,643500804.000000000,0.641715969,0.242248933,0.224135578,0.999352762,0.013594133,-0.002895620,0.033106751,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1763047613.000000000,645162343.000000000,0.641716923,0.242247130,0.224135921,0.999352778,0.013592684,-0.002895483,0.033106899,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1763047613.000000000,646426677.000000000,0.641715968,0.242249169,0.224134917,0.999352746,0.013596061,-0.002896463,0.033106396,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1763047613.000000000,648246288.000000000,0.641714936,0.242249120,0.224132090,0.999352648,0.013597864,-0.002898475,0.033108432,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
