ros_time_sec,ros_time_nsec,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,gripper_pos_f1,gripper_pos_f2,O_dP_EE_d_vx,O_dP_EE_d_vy,O_dP_EE_d_vz,O_dP_EE_d_wx,O_dP_EE_d_wy,O_dP_EE_d_wz,O_dP_EE_c_vx,O_dP_EE_c_vy,O_dP_EE_c_vz,O_dP_EE_c_wx,O_dP_EE_c_wy,O_dP_EE_c_wz
1763047571.000000000,199574470.000000000,0.612455713,0.186462505,0.191502661,0.998359848,-0.028851518,0.022080924,0.044190713,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1763047571.000000000,201614856.000000000,0.612456733,0.186460106,0.191501854,0.998359823,-0.028853963,0.022080040,0.044190115,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1763047571.000000000,202098369.000000000,0.612454686,0.186464001,0.191500123,0.998359978,-0.028848963,0.022078766,0.044190534,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1763047571.000000000,204420566.000000000,0.612456170,0.186462291,0.191502954,0.998359814,-0.028852668,0.022080898,0.044190749,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1763047571.000000000,206290006.000000000,0.612456517,0.186463462,0.191503141,0.998359918,-0.028849430,0.022081396,0.044190266,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1763047571.000000000,209294319.000000000,0.612457202,0.186463339,0.191505217,0.998359862,-0.028848837,0.022083673,0.044190782,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1763047571.000000000,210461378.000000000,0.612454230,0.186465893,0.191501542,0.998359992,-0.028850203,0.022079114,0.044189223,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1763047571.000000000,211646318.000000000,0.612454384,0.186463868,0.191500804,0.998359960,-0.028849930,0.022078895,0.044190236,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1763047571.000000000,213341951.000000000,0.612455554,0.186465670,0.191503428,0.998359901,-0.028848899,0.022082076,0.044190647,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1763047571.000000000,214490175.000000000,0.612456136,0.186463325,0.191503396,0.998359945,-0.028847055,0.022081635,0.044191072,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1763047571.000000000,215625762.000000000,0.612455217,0.186462363,0.191500433,0.998359924,-0.028849247,0.022079303,0.044191286,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1763047571.000000000,216743230.000000000,0.612456860,0.186462012,0.191504737,0.998359758,-0.028852058,0.022082576,0.044191581,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
