x,y,z,vx,vy,vz,Kx,Ky,Kz
6.685975250000000258e-01,8.711220999999999895e-03,1.434849569999999963e-01,3.110910000000000064e-02,-1.975170000000000051e-02,-1.425270000000000009e-02,3.068738060976509132e+02,3.030887617262559957e+02,3.207031552511417090e+02
6.686674750000000111e-01,8.666702000000000086e-03,1.434537339999999994e-01,3.169890000000000208e-02,-1.917840000000000170e-02,-1.323809999999999917e-02,3.068698179183661523e+02,3.030881594779004899e+02,3.207011277811843684e+02
6.687031879999999484e-01,8.647293000000000340e-03,1.434408299999999914e-01,3.157379999999999909e-02,-1.888530000000000070e-02,-1.384319999999999995e-02,3.068667103675221597e+02,3.030876902134738771e+02,3.206995475622465506e+02
6.687727209999999589e-01,8.603750999999999760e-03,1.434075900000000015e-01,4.160490000000000022e-02,-2.581649999999999917e-02,-1.941029999999999839e-02,3.068633621663807389e+02,3.030871842098018760e+02,3.206978422813693328e+02
6.688418710000000322e-01,8.561238000000000528e-03,1.433761289999999911e-01,4.301010000000000250e-02,-2.496059999999999945e-02,-1.829520000000000104e-02,3.068580439974153933e+02,3.030863800336545069e+02,3.206951309312240710e+02
6.689160880000000198e-01,8.520549000000000525e-03,1.433466059999999875e-01,3.307079999999999742e-02,-1.905690000000000162e-02,-1.358760000000000003e-02,3.068540077085365851e+02,3.030857695226868032e+02,3.206930712369178309e+02
6.689521069999999625e-01,8.497714999999999436e-03,1.433308369999999887e-01,3.292350000000000138e-02,-1.999019999999999964e-02,-1.337370000000000052e-02,3.068511802829432327e+02,3.030853416898577848e+02,3.206916270532378803e+02
6.690258329999999587e-01,8.453914999999999347e-03,1.433020269999999985e-01,3.210419999999999940e-02,-1.980180000000000134e-02,-1.410450000000000072e-02,3.068480743284281971e+02,3.030848714443266090e+02,3.206900389223694106e+02
6.690591209999999789e-01,8.431709000000000773e-03,1.432838220000000051e-01,3.204780000000000129e-02,-1.968450000000000061e-02,-1.343399999999999976e-02,3.068444125070262771e+02,3.030843167122758359e+02,3.206881646032801427e+02
6.691326589999999630e-01,8.388299999999999576e-03,1.432572470000000042e-01,4.373760000000000148e-02,-2.510820000000000066e-02,-1.634369999999999920e-02,3.068410939721071031e+02,3.030838138064049190e+02,3.206864645781395211e+02
6.692049129999999568e-01,8.348015000000000296e-03,1.432293430000000090e-01,3.218340000000000090e-02,-1.782299999999999857e-02,-1.352970000000000041e-02,3.068381483198963906e+02,3.030833674353461902e+02,3.206849549393969028e+02
6.692399369999999514e-01,8.328890000000000252e-03,1.432121480000000113e-01,3.231810000000000238e-02,-1.744470000000000048e-02,-1.414950000000000062e-02,3.068354681813515867e+02,3.030829610454015892e+02,3.206835799771897655e+02
