time,Fx,Fy,Fz,Tx,Ty,Tz
1.763057568276664019e+09,3.811595759372935488e-01,-2.958062208312641217e-01,-5.014635624631489375e-01,-4.228300878788919803e-01,1.809007376861406502e-01,1.253071062005350345e-01
1.763057568276664019e+09,3.811595759372935488e-01,-2.958062208312641217e-01,-5.014635624631489375e-01,-4.228300878788919803e-01,1.809007376861406502e-01,1.253071062005350345e-01
1.763057568280728340e+09,3.829621380065102443e-01,-2.707967133461625653e-01,-5.187685867410956053e-01,-4.173169604898309126e-01,1.778836282975679028e-01,1.252135246246444678e-01
1.763057568283124685e+09,9.156429563253891402e-02,-2.202425553956577076e-01,-7.589829811601771503e-01,-4.055852797933239273e-01,2.050502785221148538e-01,1.270077284612161905e-01
1.763057568283124685e+09,9.156429563253891402e-02,-2.202425553956577076e-01,-7.589829811601771503e-01,-4.055852797933239273e-01,2.050502785221148538e-01,1.270077284612161905e-01
1.763057568285206318e+09,-1.058287044645078306e-01,-2.287290468386325160e-01,-9.937453093175445673e-01,-4.116476406412211686e-01,2.276313209361656986e-01,1.293191270305481810e-01
1.763057568287173033e+09,-2.945716672797255020e-01,-2.058439369403932961e-01,-1.286311681027351161e+00,-4.138496430126022974e-01,2.477145736831707634e-01,1.317772086159779976e-01
1.763057568289114952e+09,-4.591235069252161405e-01,-1.279164091215461985e-01,-1.615997624585763681e+00,-4.079545977098512632e-01,2.628427901070725103e-01,1.341655819053803045e-01
1.763057568291106462e+09,-6.024681081697539353e-01,-2.271522694994272673e-02,-1.927020481400345764e+00,-3.980869700260761812e-01,2.745615529715232372e-01,1.362888921898199879e-01
1.763057568292106152e+09,-6.636548519399004809e-01,3.321595708688291487e-02,-2.075386691637274073e+00,-3.931574708960046682e-01,2.788654559678978573e-01,1.373114977673097481e-01
1.763057568294114828e+09,-7.426680847826386822e-01,1.400542429738020900e-01,-2.279887684504986911e+00,-3.810893600954758931e-01,2.809892428726547542e-01,1.385474838588910129e-01
1.763057568296111107e+09,-7.645009131364772781e-01,2.159647957918536809e-01,-2.272363794815422278e+00,-3.659612184681306779e-01,2.753567455155612742e-01,1.380752939144236913e-01
1.763057568298100710e+09,-7.509989886873723597e-01,2.563890385457081589e-01,-2.135681466158548147e+00,-3.527653027436102873e-01,2.651133817286330241e-01,1.367661416477410352e-01
1.763057568300101519e+09,-7.152622191157274045e-01,2.854213078199217546e-01,-2.011167855195106213e+00,-3.432376213800464870e-01,2.519725121674177282e-01,1.356213920296565345e-01
1.763057568301103592e+09,-7.011756188623189390e-01,3.059348720108067132e-01,-1.994722752982494018e+00,-3.398410496462735408e-01,2.457270257515678513e-01,1.354301389255329058e-01
1.763057568303108931e+09,-7.017937673232020890e-01,3.083692744362614424e-01,-2.053208213081925582e+00,-3.442359104561429350e-01,2.364725733466281621e-01,1.362221653430749080e-01
1.763057568304111481e+09,-7.179009749255392814e-01,2.943656045310463765e-01,-2.096580106904130769e+00,-3.497476076583211357e-01,2.339352655829727567e-01,1.368691123003858978e-01
1.763057568306109190e+09,-7.584407142670847035e-01,3.205363162316043901e-01,-2.185383381320283203e+00,-3.497092211947520624e-01,2.294967083228013627e-01,1.374802120009170625e-01
1.763057568307181120e+09,-7.767112665909597924e-01,3.802739560580333800e-01,-2.246298025937899290e+00,-3.408131815943576393e-01,2.264052801856226427e-01,1.373617529639217516e-01
1.763057568309126616e+09,-8.572778562618319498e-01,5.451849825961564422e-01,-2.424821869678984942e+00,-3.158377090749994731e-01,2.259142708541634625e-01,1.370253393648725448e-01
1.763057568311121464e+09,-1.000488398735967621e+00,6.966466646239529714e-01,-2.615942576203273973e+00,-2.921320103382764599e-01,2.345354121247175128e-01,1.365568209333953287e-01
1.763057568313167334e+09,-1.150447315487076239e+00,8.308967822057896635e-01,-2.747199089645738557e+00,-2.681113284809034658e-01,2.446112576302860719e-01,1.357238684335671242e-01
1.763057568315108299e+09,-1.303936280541269754e+00,8.954675734881607507e-01,-2.843819610379241247e+00,-2.555197538652249634e-01,2.554026183237731451e-01,1.356434404083918521e-01
1.763057568315108299e+09,-1.303936280541269754e+00,8.954675734881607507e-01,-2.843819610379241247e+00,-2.555197538652249634e-01,2.554026183237731451e-01,1.356434404083918521e-01
1.763057568318114281e+09,-1.542724989829415971e+00,8.688159980006042726e-01,-2.913655033760731428e+00,-2.586403688911494414e-01,2.732606234359659103e-01,1.373517899767745798e-01
1.763057568320131779e+09,-1.693936495547280874e+00,8.563240315319191609e-01,-3.074881465182095042e+00,-2.675024392241097115e-01,2.831199448854377909e-01,1.408421563847105928e-01
1.763057568320131779e+09,-1.693936495547280874e+00,8.563240315319191609e-01,-3.074881465182095042e+00,-2.675024392241097115e-01,2.831199448854377909e-01,1.408421563847105928e-01
1.763057568323114872e+09,-1.842460777830557506e+00,9.441739533117701200e-01,-3.295321536894594505e+00,-2.601293905128769235e-01,2.872550873526970583e-01,1.465693821910520056e-01
1.763057568325157881e+09,-1.909583232936872488e+00,9.662992130839397342e-01,-3.416721563506835757e+00,-2.602892302676126368e-01,2.858061513661137032e-01,1.510206096412861076e-01
1.763057568326160431e+09,-1.936346533854030216e+00,9.659305392074620800e-01,-3.457120810221133933e+00,-2.614997449608340574e-01,2.844038041528510474e-01,1.533339628170857505e-01
1.763057568326160431e+09,-1.936346533854030216e+00,9.659305392074620800e-01,-3.457120810221133933e+00,-2.614997449608340574e-01,2.844038041528510474e-01,1.533339628170857505e-01
1.763057568329126358e+09,-2.007721812312534659e+00,1.020235360645350475e+00,-3.566736175405120335e+00,-2.529747817498890217e-01,2.795109323088710851e-01,1.600089210505796500e-01
1.763057568331190109e+09,-2.055601908934158839e+00,1.131953232261845521e+00,-3.680016992179969471e+00,-2.335183316553335331e-01,2.764927522605976629e-01,1.643419588044734425e-01
1.763057568333128691e+09,-2.112030405578311676e+00,1.273147805150172118e+00,-3.803453135774747640e+00,-2.080105482178240262e-01,2.753335824539188681e-01,1.685069257963421885e-01
1.763057568333128691e+09,-2.112030405578311676e+00,1.273147805150172118e+00,-3.803453135774747640e+00,-2.080105482178240262e-01,2.753335824539188681e-01,1.685069257963421885e-01
1.763057568336113214e+09,-2.198440833895173530e+00,1.525671393243789309e+00,-3.869112925880533904e+00,-1.545416358257980516e-01,2.761514915981505003e-01,1.728640091337789175e-01
1.763057568337136269e+09,-2.246544911704830838e+00,1.609633845900162674e+00,-3.865629831618749623e+00,-1.354240846935035603e-01,2.799057893555569887e-01,1.739939761158732778e-01
1.763057568339102745e+09,-2.357582038623868392e+00,1.733308839395560241e+00,-3.809105409432548495e+00,-1.028618028230848663e-01,2.902442203553397548e-01,1.761145574910596978e-01
1.763057568340110064e+09,-2.419000812129886935e+00,1.784058517299761171e+00,-3.783292577157166825e+00,-8.912893196551795183e-02,2.962956913889667754e-01,1.774342689556304142e-01
1.763057568343103647e+09,-2.610042056432484436e+00,1.832460522211389220e+00,-3.787817255224993573e+00,-7.392447715263164576e-02,3.145516528497918629e-01,1.840110339349818880e-01
1.763057568344115973e+09,-2.646251734000938161e+00,1.821683536589752350e+00,-3.751305401793174621e+00,-7.260682656815678482e-02,3.166225478333745125e-01,1.862213175011082356e-01
1.763057568346100092e+09,-2.661898851083462247e+00,1.812077074787942221e+00,-3.566363566327501733e+00,-6.345692857034820888e-02,3.134731158444974963e-01,1.895227195610491022e-01
1.763057568348111868e+09,-2.623095645060341763e+00,1.848095483465558297e+00,-3.216602503979872019e+00,-3.921581006790626767e-02,3.042789609470155643e-01,1.911572641680114870e-01
1.763057568349113941e+09,-2.609551922873505347e+00,1.871947629795732926e+00,-3.049986402244848627e+00,-2.676454165570271368e-02,3.004909712736386629e-01,1.922010484929330687e-01
1.763057568351163626e+09,-2.577220224341917110e+00,1.967080702998965647e+00,-2.843987643723356662e+00,6.776865836831013528e-04,2.902903083938001561e-01,1.954419755737735742e-01
1.763057568353102684e+09,-2.489699247953524708e+00,2.129683167837460367e+00,-2.660712666867479648e+00,3.912273450461588309e-02,2.714316989989851159e-01,1.986297398487810451e-01
1.763057568355106831e+09,-2.420180047543381008e+00,2.259981967977733763e+00,-2.487038310487565074e+00,7.294233307809536160e-02,2.558772979094087741e-01,2.019398462954679063e-01
1.763057568355106831e+09,-2.420180047543381008e+00,2.259981967977733763e+00,-2.487038310487565074e+00,7.294233307809536160e-02,2.558772979094087741e-01,2.019398462954679063e-01
1.763057568358149529e+09,-2.372629020765015362e+00,2.493492366556415263e+00,-2.183637899834154350e+00,1.413686051619781336e-01,2.416400327777334933e-01,2.043354455513546053e-01
1.763057568358149529e+09,-2.372629020765015362e+00,2.493492366556415263e+00,-2.183637899834154350e+00,1.413686051619781336e-01,2.416400327777334933e-01,2.043354455513546053e-01
1.763057568361194134e+09,-2.412974539042979316e+00,2.722404740180316196e+00,-1.971195481716567333e+00,2.103118643265243226e-01,2.384917097549614229e-01,2.058915360462023614e-01
1.763057568363106728e+09,-2.478295747452320175e+00,2.827494099117715987e+00,-1.719303220418151534e+00,2.526582015588568764e-01,2.434558767487995656e-01,2.057385457244245708e-01
1.763057568364119291e+09,-2.520492928941179933e+00,2.871542410935404188e+00,-1.578596272023004232e+00,2.722697989640270322e-01,2.478286735200474211e-01,2.056208391383884948e-01
1.763057568365149260e+09,-2.556392084191326131e+00,2.919174508244356314e+00,-1.423127081957558548e+00,2.926505650917139989e-01,2.514689522139340605e-01,2.053647935205093755e-01
1.763057568368124008e+09,-2.659621448785022491e+00,3.140553463482716356e+00,-1.173998950938721864e+00,3.574568027347053145e-01,2.592877237980302785e-01,2.056187821987010833e-01
1.763057568369145870e+09,-2.720310752114761144e+00,3.212976899228117134e+00,-1.227131794146035793e+00,3.720032727703869169e-01,2.650516104612197776e-01,2.071880790929254701e-01
1.763057568371121883e+09,-2.898520263579655420e+00,3.312325733871912536e+00,-1.466743003166474546e+00,3.844784429304090589e-01,2.852516232547471220e-01,2.125744346797835971e-01
1.763057568372123718e+09,-3.016213306447183662e+00,3.377659196207599468e+00,-1.683637491437717681e+00,3.883421003337360067e-01,2.989616677991420723e-01,2.162021765284261321e-01
1.763057568374120474e+09,-3.307782130502875617e+00,3.508434706100999723e+00,-2.233325006956431213e+00,3.890075403464515191e-01,3.346475735553027797e-01,2.251908510168964817e-01
1.763057568377119064e+09,-3.917153797274504523e+00,3.545927357341417174e+00,-3.261264167148074655e+00,3.467404034589883777e-01,4.170722151721821258e-01,2.438185878681528584e-01
1.763057568377119064e+09,-3.917153797274504523e+00,3.545927357341417174e+00,-3.261264167148074655e+00,3.467404034589883777e-01,4.170722151721821258e-01,2.438185878681528584e-01
1.763057568379172802e+09,-4.406679163690077949e+00,3.473680073775970101e+00,-4.054517019119338705e+00,2.916905829816213713e-01,4.866901369570819091e-01,2.592619829552444966e-01
1.763057568381172895e+09,-4.946323808345308493e+00,3.273997406000825894e+00,-4.794363969150550631e+00,2.125237946771272590e-01,5.664029953951932317e-01,2.756404102441372683e-01
1.763057568383179903e+09,-5.468793261855773302e+00,2.912863815928705247e+00,-5.394848397543472451e+00,1.091787051254176077e-01,6.459764612914101756e-01,2.916906315315459519e-01
1.763057568385214090e+09,-5.925411623014415596e+00,2.369845678482974893e+00,-5.819102691314323117e+00,-1.977174817450089855e-02,7.166059723825154437e-01,3.067756575265052632e-01
1.763057568385214090e+09,-5.925411623014415596e+00,2.369845678482974893e+00,-5.819102691314323117e+00,-1.977174817450089855e-02,7.166059723825154437e-01,3.067756575265052632e-01
1.763057568387125254e+09,-6.183736541460003622e+00,1.885401004135641045e+00,-6.105699978424478758e+00,-1.290333509230749132e-01,7.547362031415083550e-01,3.180516751254252594e-01
1.763057568389113188e+09,-6.104397366737583042e+00,1.591542020544653990e+00,-6.071355834459900791e+00,-1.825947242818958260e-01,7.394577092592379275e-01,3.214718476807568170e-01
1.763057568391108513e+09,-5.699783268312279105e+00,1.498421205939314049e+00,-5.932873616727829535e+00,-1.861575681063676324e-01,6.698227683997595161e-01,3.185536630783974976e-01
1.763057568393169165e+09,-5.079760476657434687e+00,1.550823927441995931e+00,-5.841365583836693354e+00,-1.575765759126137866e-01,5.610347281685704734e-01,3.121273642977173690e-01
1.763057568393169165e+09,-5.079760476657434687e+00,1.550823927441995931e+00,-5.841365583836693354e+00,-1.575765759126137866e-01,5.610347281685704734e-01,3.121273642977173690e-01
1.763057568395133734e+09,-4.361048870453164028e+00,1.577192452961960534e+00,-5.595542029563554287e+00,-1.219024235484391788e-01,4.346367995008628138e-01,3.033104499605449034e-01
1.763057568397122622e+09,-3.659892690462766662e+00,1.498647827471673910e+00,-5.056126298872153590e+00,-9.024488552479778547e-02,3.127416726652198498e-01,2.927977104057847835e-01
1.763057568399107456e+09,-3.039699493999522328e+00,1.349791855597923140e+00,-4.073838397943273293e+00,-5.144333660290115184e-02,2.100753136113454878e-01,2.798396446797051240e-01
1.763057568401172161e+09,-2.603662955703782256e+00,1.294933240837776056e+00,-3.130588533341604585e+00,1.143897260792308378e-03,1.385767949520268771e-01,2.680410737478773897e-01
1.763057568402174473e+09,-2.439143763107851637e+00,1.343777025503720690e+00,-2.731464233720021006e+00,3.742660092148632212e-02,1.116011528344079407e-01,2.627646558511461672e-01
1.763057568404134750e+09,-2.258194283805122105e+00,1.694360912218444870e+00,-2.180171847981297262e+00,1.406548828231279635e-01,8.258743107379606929e-02,2.545156355535375670e-01
1.763057568405136585e+09,-2.284168596347781577e+00,1.943296636829280111e+00,-2.026881661803278334e+00,1.968609084257132713e-01,8.734022551709995363e-02,2.521606348335813652e-01
1.763057568407118082e+09,-2.587652697337597285e+00,2.497731914025044908e+00,-1.936752648238307062e+00,3.015995232035704188e-01,1.392272448872403923e-01,2.517335021936447648e-01
1.763057568410112619e+09,-3.429653801287820603e+00,3.524724239855345331e+00,-2.203558229953130887e+00,4.558102766239705561e-01,2.867621352805639900e-01,2.594055792434210583e-01
1.763057568411120415e+09,-3.733445187141512633e+00,3.819182768856106858e+00,-2.326645972313871269e+00,4.930326773917751426e-01,3.408258086994331859e-01,2.634661643007401022e-01
1.763057568413110256e+09,-4.270241817449504040e+00,4.273794167099099539e+00,-2.635617092142070739e+00,5.375281029968919100e-01,4.364513404878776481e-01,2.734031855813988665e-01
1.763057568413110256e+09,-4.270241817449504040e+00,4.273794167099099539e+00,-2.635617092142070739e+00,5.375281029968919100e-01,4.364513404878776481e-01,2.734031855813988665e-01
1.763057568415169954e+09,-4.631253520668370705e+00,4.528697950673361561e+00,-2.977362138959076088e+00,5.432779170021367898e-01,5.019981738105487867e-01,2.850750529018765689e-01
1.763057568417122602e+09,-4.891731846064941713e+00,4.593092108792829364e+00,-3.448364561322792454e+00,5.062523400585541289e-01,5.499992046228224796e-01,3.000010993675433779e-01
1.763057568419170380e+09,-4.971288101620177535e+00,4.628724204536230680e+00,-3.926348678415580551e+00,4.661689048210143627e-01,5.676158245821071313e-01,3.141850175662047051e-01
1.763057568421111107e+09,-4.784954846475225843e+00,4.687114682845487046e+00,-4.088374012087486520e+00,4.523843476557747878e-01,5.423865464541544057e-01,3.225712373436855351e-01
1.763057568423111200e+09,-4.389322359255660722e+00,4.654878604369304007e+00,-3.950567547181419226e+00,4.463454948486923479e-01,4.822901602642143404e-01,3.257561801502735777e-01
1.763057568424112797e+09,-4.134493950899753578e+00,4.542780754483073835e+00,-3.771234035441481947e+00,4.344380115973603407e-01,4.426343353405736147e-01,3.259609221890075736e-01
1.763057568425120592e+09,-3.861149993199525898e+00,4.382935659879422907e+00,-3.540577232899231319e+00,4.182216343011906368e-01,3.995829371872407498e-01,3.253109390629618236e-01
1.763057568428123236e+09,-3.030229895526789008e+00,3.732020437774187904e+00,-2.550832426304508349e+00,3.602578810459043934e-01,2.676363738182221397e-01,3.180273588751346692e-01
1.763057568428123236e+09,-3.030229895526789008e+00,3.732020437774187904e+00,-2.550832426304508349e+00,3.602578810459043934e-01,2.676363738182221397e-01,3.180273588751346692e-01
1.763057568431113958e+09,-1.937923687722467481e+00,2.936351118988696829e+00,-1.084022201030582000e+00,3.198599463660914966e-01,8.800232100325201812e-02,2.996863841744095147e-01
1.763057568432118416e+09,-1.574590039599584879e+00,2.724581591996031893e+00,-7.180440323496088961e-01,3.136806536208390783e-01,2.518050865869632740e-02,2.937457660061603137e-01
1.763057568434125185e+09,-1.100785445168670051e+00,2.249242793075456159e+00,-3.974248612924288770e-01,2.689881046430124267e-01,-6.426845164758183959e-02,2.881877536720140465e-01
1.763057568436114073e+09,-1.018199172698062593e+00,1.852900051416338290e+00,-6.877477387244101958e-01,2.041133144564498125e-01,-9.564998404441646396e-02,2.910770650845742602e-01
1.763057568437118053e+09,-1.132869373929726642e+00,1.773276568357663674e+00,-1.017934405203963610e+00,1.811612072730676981e-01,-8.555711362785785312e-02,2.950030007740986893e-01
1.763057568440160990e+09,-1.940647058311912865e+00,2.026999211256878208e+00,-2.459724200201949706e+00,1.696634477454549428e-01,2.648447548324837225e-02,3.118701854262428963e-01
1.763057568440160990e+09,-1.940647058311912865e+00,2.026999211256878208e+00,-2.459724200201949706e+00,1.696634477454549428e-01,2.648447548324837225e-02,3.118701854262428963e-01
1.763057568442101717e+09,-2.840205920649543803e+00,2.202227451913363776e+00,-3.410125413778314574e+00,1.521675631203814327e-01,1.675800813173468906e-01,3.268579641889272080e-01
1.763057568445135832e+09,-4.453722347054178243e+00,2.420176513271934393e+00,-4.746276406821597682e+00,1.046512821135967414e-01,4.328969706219876756e-01,3.535511653431853141e-01
1.763057568445135832e+09,-4.453722347054178243e+00,2.420176513271934393e+00,-4.746276406821597682e+00,1.046512821135967414e-01,4.328969706219876756e-01,3.535511653431853141e-01
1.763057568447106838e+09,-5.358614623532232280e+00,2.618824680492619628e+00,-5.429831977128509735e+00,8.779310419613560457e-02,5.872566861819028539e-01,3.683118431174517426e-01
1.763057568449100256e+09,-6.000718164169410507e+00,2.777703520295246253e+00,-5.455355608168917847e+00,9.433802514484908308e-02,7.065116549171737148e-01,3.745477305529351097e-01
1.763057568451107264e+09,-6.370364896280110045e+00,2.798390039579093269e+00,-5.100052045789382760e+00,9.265609094897556131e-02,7.848897324417708488e-01,3.762111478345808724e-01
1.763057568453104973e+09,-6.301871192929569432e+00,2.749704807584369970e+00,-4.777622813948967817e+00,8.061269114567903848e-02,7.882410551670718801e-01,3.760920916472162978e-01
1.763057568453104973e+09,-6.301871192929569432e+00,2.749704807584369970e+00,-4.777622813948967817e+00,8.061269114567903848e-02,7.882410551670718801e-01,3.760920916472162978e-01
1.763057568455157757e+09,-5.675919324864841187e+00,2.697735305474441514e+00,-4.308697609930340455e+00,8.486802669619844530e-02,6.954075249276606696e-01,3.705931210538408460e-01
1.763057568458106518e+09,-3.964413912775521798e+00,2.506756460611708981e+00,-3.096439845064517637e+00,1.102028781309268846e-01,4.258186316131043481e-01,3.529601343385402323e-01
1.763057568459139347e+09,-3.262634440167320626e+00,2.446546350874674758e+00,-2.560787547753827997e+00,1.290817418576890585e-01,3.142784014098168877e-01,3.447957451801165196e-01
1.763057568461133003e+09,-1.830559550621465581e+00,2.288132451395167966e+00,-1.381295170943025230e+00,1.676143794521240404e-01,8.632833796509704893e-02,3.272142864764405190e-01
1.763057568463108301e+09,-7.087659577401040911e-01,2.144471662522829725e+00,-6.709327975019027113e-01,1.838900783695797125e-01,-9.482103475817840743e-02,3.162340251972427518e-01
1.763057568464114666e+09,-3.378201683127698418e-01,2.096165748281958230e+00,-4.758466867854398430e-01,1.860836321964113305e-01,-1.545968900893304743e-01,3.135685696281403922e-01
1.763057568466130733e+09,1.578481239858370647e-02,1.981184202807671157e+00,-1.274935638790641035e-01,1.790710964850273923e-01,-2.080578303419993447e-01,3.117659596354074303e-01
1.763057568467129230e+09,-1.151355192693845862e-02,1.946695595828093373e+00,4.352930057280378004e-03,1.742779273633019987e-01,-1.999149448400114326e-01,3.128801441535447037e-01
1.763057568470106125e+09,-9.397310780875389735e-01,1.915277809667740749e+00,-1.070811264743650737e-01,1.358151053776206763e-01,-3.351966085831668135e-02,3.281534498290091251e-01
1.763057568471142769e+09,-1.439039773691030311e+00,2.019737623721258757e+00,-2.887347864292253985e-01,1.352114119697736538e-01,5.441335584844760737e-02,3.352622835904277010e-01
1.763057568472163200e+09,-1.969939069681372334e+00,2.206895297434694925e+00,-5.066921684811809268e-01,1.490609922245610397e-01,1.478302162189275293e-01,3.419630401850440871e-01
1.763057568474123240e+09,-3.110870077361229669e+00,2.601091298355652892e+00,-9.335741057575994706e-01,1.838271585827212784e-01,3.475274333676119931e-01,3.540553757526580525e-01
1.763057568475185156e+09,-3.644570671170265452e+00,2.756098690820178998e+00,-1.123381282181079133e+00,1.977614533302651800e-01,4.400580194642837450e-01,3.589233026528678705e-01
1.763057568478131771e+09,-4.828845497200637382e+00,3.025676592468363957e+00,-1.843275086440441690e+00,2.126014400333369192e-01,6.384670722497128859e-01,3.698913759624848918e-01
1.763057568480128288e+09,-5.042826601599557534e+00,3.010398580838895555e+00,-2.174986271111921887e+00,2.101144351553454470e-01,6.695978163836084907e-01,3.692894171519368607e-01
1.763057568480128288e+09,-5.042826601599557534e+00,3.010398580838895555e+00,-2.174986271111921887e+00,2.101144351553454470e-01,6.695978163836084907e-01,3.692894171519368607e-01
1.763057568483124495e+09,-4.471968214059539370e+00,2.534694032559696719e+00,-2.049356284435341014e+00,1.799346198825140519e-01,5.620683520037291769e-01,3.520390196370021263e-01
1.763057568485182762e+09,-3.765284817041375298e+00,1.895894993014037189e+00,-1.841767013477486614e+00,1.145329722864471822e-01,4.327421299302702806e-01,3.373182636215747432e-01
1.763057568485182762e+09,-3.765284817041375298e+00,1.895894993014037189e+00,-1.841767013477486614e+00,1.145329722864471822e-01,4.327421299302702806e-01,3.373182636215747432e-01
1.763057568487169504e+09,-3.086538884177709718e+00,1.249118628085319704e+00,-1.906031223580998191e+00,3.060667025155583421e-02,3.065822186288629791e-01,3.263803609225242042e-01
1.763057568490119219e+09,-2.504994495657182796e+00,5.477861638622083529e-01,-2.414950018829632672e+00,-8.853808309675997856e-02,1.965461661133802995e-01,3.191892794226401930e-01
1.763057568490119219e+09,-2.504994495657182796e+00,5.477861638622083529e-01,-2.414950018829632672e+00,-8.853808309675997856e-02,1.965461661133802995e-01,3.191892794226401930e-01
1.763057568492121696e+09,-2.458312699989930294e+00,3.939018989109922542e-01,-2.811310196233156589e+00,-1.281636284286876981e-01,1.886038168210174837e-01,3.177372000773413530e-01
1.763057568494151831e+09,-2.578182837596393995e+00,5.498610927537741500e-01,-3.235480911110447888e+00,-1.228967627208204794e-01,2.158321653843028876e-01,3.183983869262080324e-01
1.763057568496146202e+09,-3.002994228000729571e+00,9.306712962680060430e-01,-3.599578162402658155e+00,-8.495363022917644391e-02,3.017111052340045729e-01,3.218266757465881311e-01
1.763057568498123407e+09,-3.704146133641092131e+00,1.366939349548675686e+00,-3.874569628152903622e+00,-4.063426883796964623e-02,4.391687486215798408e-01,3.280370081998366105e-01
1.763057568499127150e+09,-4.093078079185023199e+00,1.586546264087862257e+00,-3.984061358883894677e+00,-1.801367775306273594e-02,5.150456075715980075e-01,3.315270531846175039e-01
1.763057568501138210e+09,-4.820886576270592805e+00,1.929061431211400945e+00,-4.155968330602401117e+00,1.297571823638414383e-02,6.571592547807584284e-01,3.385159042680546682e-01
1.763057568503180981e+09,-5.234670259668639858e+00,2.205398307018824333e+00,-4.123460195062521372e+00,4.869404217016740782e-02,7.445980261462672445e-01,3.409717475334914649e-01
1.763057568503180981e+09,-5.234670259668639858e+00,2.205398307018824333e+00,-4.123460195062521372e+00,4.869404217016740782e-02,7.445980261462672445e-01,3.409717475334914649e-01
1.763057568505195856e+09,-5.202185582230647753e+00,2.375303941745186886e+00,-3.695233003039537945e+00,9.458235457441814542e-02,7.562463844171449789e-01,3.354013243149481238e-01
1.763057568507168055e+09,-4.768467262186915079e+00,2.439706025473395989e+00,-2.945563586015674584e+00,1.482985212471807368e-01,6.995104798940071644e-01,3.223890133577695383e-01
1.763057568510170460e+09,-3.609405746017491090e+00,2.692793193390348172e+00,-1.857121297463518284e+00,2.736177729711284368e-01,5.235223145906151565e-01,2.946311405134952044e-01
1.763057568510170460e+09,-3.609405746017491090e+00,2.692793193390348172e+00,-1.857121297463518284e+00,2.736177729711284368e-01,5.235223145906151565e-01,2.946311405134952044e-01
