time,Fx,Fy,Fz,Tx,Ty,Tz
1.763057155239386320e+09,-4.075125066820542763e+00,2.167793680278465196e+00,-4.329710752211656910e+00,-9.337316996856660778e-02,8.599974313532452452e-01,5.819810863788335009e-01
1.763057155243394613e+09,-3.852275623787406733e+00,2.046141997952810154e+00,-3.231622832679911461e+00,-1.060282353695114754e-01,8.536023583381240343e-01,5.786958783173998810e-01
1.763057155249375820e+09,-3.736776226888266272e+00,1.057178609530509350e+00,-1.134507596321678857e+00,-2.144842632621087875e-01,8.559809395925527253e-01,5.701492992524160863e-01
1.763057155254359484e+09,-3.502369093466246586e+00,1.304630611651141026e+00,-1.170950316785474454e+00,-1.511447171864911121e-01,8.039951025162016540e-01,5.666400734203184131e-01
1.763057155257367134e+09,-3.296754015219967027e+00,1.325696530079051749e+00,-1.592546965314795004e+00,-1.300322705304516047e-01,7.489721063556497027e-01,5.625263462127116920e-01
1.763057155261328459e+09,-3.013455100808744014e+00,1.335694872379920684e+00,-1.177275224717571955e+00,-5.641467815045103293e-03,6.768446981549492980e-01,5.394864466744800913e-01
1.763057155265341520e+09,-3.101101577624721273e+00,8.472725605881819000e-01,-5.977353735870951645e-01,3.255230533444039565e-02,6.703344900132919282e-01,5.183728112615660910e-01
1.763057155268328428e+09,-3.462483774571697648e+00,3.634273897134628339e-01,-7.570902518577879992e-01,-4.080190374327073016e-02,7.163458742101228571e-01,5.173695883989062327e-01
1.763057155270381927e+09,-3.759402511174075645e+00,4.317565818597158267e-01,-1.253229277375804696e+00,-6.238687544864240236e-02,7.603355169190465501e-01,5.233161411367437399e-01
1.763057155275369644e+09,-4.126560766691567572e+00,1.352735228027673653e+00,-3.354285509139270705e+00,-1.068356202164481711e-01,8.276635621510886054e-01,5.581216491763086873e-01
1.763057155281421661e+09,-3.590063456989180946e+00,3.006511710085975508e+00,-4.463262816218342977e+00,1.579201379464771095e-04,7.839790724553411527e-01,5.887464964207189677e-01
1.763057155285393953e+09,-3.452810021981093769e+00,2.353904490697866780e+00,-3.608866202488287378e+00,-1.430833578935989669e-01,7.867968151232080931e-01,5.984424413839198875e-01
1.763057155288351297e+09,-3.500459146909971508e+00,1.345415582720273617e+00,-2.346361044636391391e+00,-2.825024257361009039e-01,8.054985860641089568e-01,5.961003944126870291e-01
1.763057155292346954e+09,-3.503042641943650448e+00,7.654509840670219445e-01,-8.739380676430247297e-01,-2.644833920559938600e-01,7.995264979820009277e-01,5.767781821350465021e-01
1.763057155294402361e+09,-3.477075379305002656e+00,4.936473114167066467e-01,-6.983322698426681630e-01,-2.669497018354756723e-01,7.795242881916635280e-01,5.696142377800665901e-01
1.763057155298361540e+09,-3.121712096859121655e+00,2.823978580667825256e-01,-1.432557969746331539e+00,-2.452362701925855371e-01,6.740320090285394361e-01,5.593435930316701388e-01
1.763057155303340197e+09,-2.899394721932153196e+00,3.388551739758977610e-01,-2.378739459233937925e+00,-1.631895135792235940e-01,5.922167677576845035e-01,5.461248196886950845e-01
1.763057155306399584e+09,-3.005859086007438563e+00,8.828888404781417565e-01,-2.371107662530099525e+00,-1.344644105759091636e-02,6.068876399637613828e-01,5.348014608837609041e-01
1.763057155312359333e+09,-3.415713471432547887e+00,1.529642553577359898e+00,-1.719156025311136649e+00,1.078811511758154679e-01,7.044535794101386417e-01,5.328409089553940436e-01
1.763057155315391064e+09,-3.813306570023701880e+00,1.688273431250649770e+00,-1.810973173396863700e+00,4.136994838222216031e-02,7.918204789607783400e-01,5.524722738389887811e-01
1.763057155318440914e+09,-4.117095722698712379e+00,1.795036243340234483e+00,-2.190094949564363791e+00,-6.959995204949120939e-02,8.634093529833178904e-01,5.798390550285555944e-01
1.763057155321365118e+09,-4.200043924785618721e+00,1.813350568403149676e+00,-2.863371929412018346e+00,-1.966991013371819363e-01,8.899956686812602324e-01,6.070071399093186493e-01
1.763057155327358484e+09,-3.442922006539130830e+00,1.362085409500945588e+00,-3.012157744042190721e+00,-3.608773726472452315e-01,7.754210348617995852e-01,6.242285660966736538e-01
1.763057155328376293e+09,-3.234786447191210446e+00,1.205095450863424400e+00,-2.811824573494556834e+00,-3.722287875786715605e-01,7.404521083132271642e-01,6.207410413193205079e-01
1.763057155334339619e+09,-2.783339154393113635e+00,-1.704723529331444720e-01,-1.362201838629846673e+00,-4.608079011101736677e-01,6.463139299178494168e-01,5.913901240335281972e-01
1.763057155337333918e+09,-3.103466531900764824e+00,-4.549051995733652265e-01,-9.313990422459540452e-01,-4.305966350134720622e-01,6.859754922138401323e-01,5.758335492598991578e-01
1.763057155340414286e+09,-3.573030534463234709e+00,-2.488244408060362456e-01,-9.069722935370465589e-01,-3.331247529811245389e-01,7.489065496486397855e-01,5.635474459820158932e-01
1.763057155345541239e+09,-4.438391154065273625e+00,1.100971395525540908e+00,-1.663005492599015422e+00,-3.979615029514729785e-02,8.691370602758569097e-01,5.510134201327957504e-01
1.763057155349348783e+09,-4.195307793825827858e+00,2.624631338114622903e+00,-2.798503187092733935e+00,2.227836892878613806e-01,8.186460917846291041e-01,5.479609022913157768e-01
1.763057155353341341e+09,-3.804287713266166104e+00,2.926310778608689045e+00,-3.301107658180634008e+00,2.304090609476959206e-01,7.577733177917105323e-01,5.553311494576842477e-01
1.763057155357394457e+09,-3.171262052307197266e+00,2.639523999211597527e+00,-2.960243629752118633e+00,1.397670177215090404e-01,6.732765933313203943e-01,5.621795770183494190e-01
1.763057155359363794e+09,-2.978338617608300876e+00,2.237537680747493152e+00,-2.352985323186535638e+00,5.814342245561938960e-02,6.569510940136521482e-01,5.651477332236036766e-01
1.763057155362385988e+09,-2.938505377801567953e+00,1.544821421367938763e+00,-1.593774069784335445e+00,-1.063957197930056608e-01,6.753193500778394975e-01,5.760399531755249214e-01
1.763057155367332935e+09,-3.041189679762638765e+00,1.204035369115493026e+00,-1.352140183195221779e+00,-2.659289427093671221e-01,7.234133026718445603e-01,5.984036157716616788e-01
1.763057155370358467e+09,-3.453365857732775268e+00,1.017790780090201297e+00,-1.633947649285678150e+00,-3.563544763555286932e-01,7.960210362184280131e-01,6.127314630737685786e-01
1.763057155375355244e+09,-4.535569107275761347e+00,6.628240562460319119e-01,-2.454583597640164871e+00,-4.536608688251654864e-01,9.534969335696672488e-01,6.235321490873468875e-01
1.763057155379337311e+09,-4.446777829871656706e+00,9.537356325355739184e-01,-3.391714313818971593e+00,-3.603623763887964793e-01,9.022076286466952366e-01,6.126204324899335862e-01
1.763057155383342505e+09,-3.435680142539424331e+00,6.629024722166901862e-01,-4.560314680938038379e+00,-3.888753689399598312e-01,6.915903652981070238e-01,6.037520156216814593e-01
1.763057155387335300e+09,-2.669974461337617289e+00,4.249260618030307746e-01,-4.574920580505629886e+00,-3.662406497626947144e-01,5.434075062580613347e-01,5.878758928655281046e-01
1.763057155389367580e+09,-2.605191129020087981e+00,3.508133911798577698e-01,-4.037301635083386131e+00,-3.286270797556619661e-01,5.328361305165548734e-01,5.778204729722773436e-01
1.763057155394339561e+09,-2.905603129566824094e+00,5.704721209234533408e-01,-2.296513851872538758e+00,-1.805872208227664033e-01,6.024106108757872891e-01,5.585060292315309205e-01
1.763057155398360729e+09,-3.465579312699243353e+00,9.799415985355901526e-01,-1.339071556292056986e+00,-8.002237515855686878e-02,7.170236371628675442e-01,5.550099695929265886e-01
1.763057155401345015e+09,-3.920979440020295304e+00,1.288744613261898708e+00,-8.193437411992884334e-01,-2.300381338073100024e-02,8.073705137625171169e-01,5.562161797273055264e-01
1.763057155405339718e+09,-4.259739539384285401e+00,2.029140015195946223e+00,-3.077597462981130905e-01,1.143881388380217357e-01,8.804330124517256717e-01,5.557274234941802504e-01
1.763057155411324263e+09,-4.122982064967614768e+00,2.289245447484688611e+00,-6.768089379267161476e-02,1.371230473742640898e-01,8.693660480342008112e-01,5.609781763208990801e-01
1.763057155414381027e+09,-3.455771254179829555e+00,2.401492821029394431e+00,-3.272722205343681634e-01,1.271156403777152222e-01,7.583405050838831762e-01,5.652672498975295223e-01
1.763057155418355703e+09,-2.585138516361587424e+00,2.169532368798721134e+00,-1.021845855770131095e+00,1.162071712588788781e-02,6.108263215893141584e-01,5.774421038540784590e-01
1.763057155421393156e+09,-2.195543950380550058e+00,1.488763128913440426e+00,-1.645837542493677308e+00,-1.711572926748933243e-01,5.361582298329409246e-01,5.889142283679092982e-01
1.763057155425346375e+09,-2.277022387179464591e+00,4.873266261574725755e-01,-2.652055938279865632e+00,-4.366704120654625876e-01,5.308442323873809876e-01,6.065289537647202689e-01
1.763057155429346561e+09,-2.881963381052393913e+00,-1.147778634404841985e-01,-3.570756443614152342e+00,-6.057508789918119030e-01,6.141256913946731011e-01,6.186881071341781002e-01
1.763057155432401419e+09,-3.530944523240830080e+00,-1.327876176987809465e-01,-4.246919943032353650e+00,-6.414227318458343152e-01,7.101886893022775205e-01,6.225453294334586385e-01
1.763057155438377380e+09,-4.815489447483921381e+00,3.542729398733420187e-01,-5.046859724506456146e+00,-5.663538608232262517e-01,9.059152835833379491e-01,6.125017638729709502e-01
1.763057155446356535e+09,-4.710060268370152237e+00,1.217462662399122042e+00,-3.908838280840357449e+00,-3.122210929563867809e-01,8.935795489836717564e-01,5.753428025052719219e-01
1.763057155450328350e+09,-4.045749173832221324e+00,1.414793322559118716e+00,-2.752946832990836867e+00,-1.996387183208283289e-01,7.904914523261832304e-01,5.495787784244614560e-01
1.763057155452339888e+09,-3.747374884488750890e+00,1.547277339377764571e+00,-2.189112104917066759e+00,-1.429485866795460469e-01,7.455555098581911899e-01,5.371490871124701139e-01
1.763057155457329273e+09,-3.418454262959326861e+00,1.862192538641074258e+00,-8.874246839884737392e-01,-3.202870985933994191e-02,7.050330049330046922e-01,5.121235587149366442e-01
1.763057155460362434e+09,-3.386539807107270761e+00,1.894487825765144517e+00,-3.161274595369072959e-01,-4.268038197479143321e-03,7.030954361150660858e-01,5.000542557147876765e-01
1.763057155465352774e+09,-3.278476650144360516e+00,1.627770685441334075e+00,-2.189330731576823730e-01,-5.751041722198576428e-02,6.756159770686078758e-01,4.887909894355950136e-01
1.763057155467358112e+09,-3.203777289016632501e+00,1.483504024389664444e+00,-4.259804854323425150e-01,-9.976872961130653361e-02,6.562223298478201405e-01,4.866484695207645705e-01
1.763057155473342180e+09,-2.848106830104838672e+00,1.273932188482318262e+00,-1.125959497043998780e+00,-1.703246011355800116e-01,5.727405398120885005e-01,4.734184460015754548e-01
1.763057155477375507e+09,-2.620706430330833392e+00,1.550067915745651614e+00,-1.299084189685508095e+00,-1.105810668185294166e-01,5.213002799722571412e-01,4.570065868541673404e-01
1.763057155481347084e+09,-2.701496035550417840e+00,1.614250600410410019e+00,-1.712257809284104537e+00,-1.071983145553527250e-01,5.162193344482234325e-01,4.450963635001558560e-01
1.763057155484400988e+09,-2.940756874950840150e+00,1.491184903977939680e+00,-2.217117596608769503e+00,-1.555771609554259249e-01,5.408757294229349366e-01,4.413921787380843953e-01
1.763057155488397360e+09,-3.315308684006691209e+00,1.270200429184137558e+00,-3.047596324003618129e+00,-2.614519014789103979e-01,5.857961143991633479e-01,4.432776685862482302e-01
1.763057155491348505e+09,-3.521471083079060094e+00,1.177507464267583792e+00,-3.432564896112947572e+00,-3.130988715642660791e-01,6.118792652836184676e-01,4.407252924363146418e-01
1.763057155495352507e+09,-3.646369153999014401e+00,1.155929278882374067e+00,-3.585505384628922432e+00,-3.323063369756523722e-01,6.223563301189145580e-01,4.296103378810056661e-01
1.763057155498362064e+09,-3.637873477119931920e+00,1.362782771261950021e+00,-3.646485143509627047e+00,-3.008210906605054413e-01,6.147688885828015426e-01,4.190415665353030561e-01
1.763057155502353430e+09,-3.640294944637599173e+00,1.467254064189055240e+00,-3.625559250098806086e+00,-2.854365638934887595e-01,6.079606515856857962e-01,4.050485315850116952e-01
1.763057155508374691e+09,-3.776477267249044090e+00,1.088048472820337231e+00,-3.743171806044047312e+00,-3.939007022966928284e-01,6.204191841690528397e-01,3.962496167834667071e-01
1.763057155511397362e+09,-3.815138580617241981e+00,1.201308965098254466e+00,-3.641462377059797362e+00,-3.775877661829390441e-01,6.271967295892727501e-01,3.883299313245918705e-01
1.763057155515345335e+09,-3.789514064406634297e+00,1.470560966088978017e+00,-3.481330711840390890e+00,-3.330027854165002466e-01,6.244054140072031744e-01,3.784357042364029922e-01
1.763057155519388437e+09,-3.676793600940801099e+00,1.661169552779625525e+00,-3.336151710456127795e+00,-3.017733815715697432e-01,6.048290503062205836e-01,3.698992051550737958e-01
1.763057155521399736e+09,-3.666086882549113302e+00,1.585881824142008067e+00,-3.254404027795488208e+00,-3.179666023586124046e-01,6.012821475018673700e-01,3.668130091606886523e-01
1.763057155526334524e+09,-3.680902904617007643e+00,1.260151748552732487e+00,-3.020801306902093142e+00,-3.715031531798709263e-01,5.957980016078548990e-01,3.569745091067671461e-01
1.763057155530338764e+09,-3.620902194711295596e+00,1.550852437039480058e+00,-2.930559249100443964e+00,-3.004255201860417945e-01,5.783248191696516161e-01,3.431801883269641751e-01
1.763057155535265446e+09,-3.597785979532388101e+00,1.655240192249844977e+00,-2.916141632201800782e+00,-2.762514843561610922e-01,5.724608922479242912e-01,3.393313833235028776e-01
1.763057155539363146e+09,-3.513068204195722188e+00,1.701200271422277366e+00,-2.908668754805382672e+00,-2.426807438782521975e-01,5.357609521936596009e-01,3.141876939349860232e-01
1.763057155542348623e+09,-3.502843126284053366e+00,1.842980788721308993e+00,-2.991790761015306721e+00,-2.244548143173875077e-01,5.280960932506207905e-01,3.077203073720199966e-01
1.763057155546369553e+09,-3.460697625996532523e+00,1.966034663254425219e+00,-2.978638125925355151e+00,-2.185053059786325746e-01,5.176596235638419863e-01,3.005524768474515107e-01
1.763057155550351858e+09,-3.318555477279999888e+00,1.977648369330523570e+00,-2.849737493210154238e+00,-2.177914015787299762e-01,4.872953502393422842e-01,2.906262043820195262e-01
1.763057155554345608e+09,-3.116969469848001495e+00,1.779413390163887554e+00,-2.693761864172207865e+00,-2.426189131758044737e-01,4.430973418564023714e-01,2.796891566916190341e-01
1.763057155557348967e+09,-2.996319184205588737e+00,1.627415224069988398e+00,-2.611402788531779429e+00,-2.638468464561801730e-01,4.154485730272944322e-01,2.722919072531872486e-01
