x,y,z,vx,vy,vz,Kx,Ky,Kz
6.150801580000000435e-01,2.198232960000000014e-01,2.209555029999999975e-01,1.145999999999999938e-04,8.714999999999999874e-04,6.051000000000000172e-04,3.129529726338206501e+02,3.072270419245560333e+02,3.070419808785264877e+02
6.150809080000000373e-01,2.198249860000000000e-01,2.209587339999999900e-01,-1.523999999999999910e-04,2.484000000000000205e-04,8.969999999999999838e-05,3.129532163933836273e+02,3.072273268192939213e+02,3.070420764425531388e+02
6.150796499999999778e-01,2.198241240000000096e-01,2.209558020000000067e-01,8.069999999999999645e-05,-2.831999999999999990e-04,-8.849999999999999631e-05,3.129533187152692904e+02,3.072274464472891395e+02,3.070421165154803020e+02
6.150811769999999790e-01,2.198240419999999973e-01,2.209584390000000065e-01,2.168999999999999867e-04,-7.980000000000000168e-05,3.732000000000000183e-04,3.129532302878617429e+02,3.072273430595739683e+02,3.070420818883238780e+02
6.150803729999999581e-01,2.198238580000000109e-01,2.209570459999999903e-01,3.089999999999999756e-04,-1.353599999999999942e-03,-5.004000000000000201e-04,3.129532368231315331e+02,3.072273505732083549e+02,3.070420845827084122e+02
6.150822070000000474e-01,2.198195300000000130e-01,2.209567709999999963e-01,1.230000000000000082e-04,-4.607999999999999791e-04,8.430000000000000264e-05,3.129528185814659764e+02,3.072268615979452306e+02,3.070419207798457819e+02
6.150807830000000198e-01,2.198223219999999867e-01,2.209573270000000089e-01,-6.468000000000000008e-04,1.154400000000000088e-03,-1.305000000000000008e-04,3.129527252990419015e+02,3.072267524597186821e+02,3.070418843305656651e+02
6.150800509999999610e-01,2.198233780000000137e-01,2.209563360000000032e-01,-1.679999999999999839e-05,-9.480000000000000037e-05,-1.155000000000000021e-04,3.129530683643657767e+02,3.072271537208329164e+02,3.070420185034067799e+02
6.150807270000000493e-01,2.198220059999999865e-01,2.209569419999999895e-01,-1.044000000000000033e-04,-3.749999999999999671e-05,-1.878000000000000112e-04,3.129530325096625347e+02,3.072271118276648281e+02,3.070420044340630170e+02
6.150797030000000332e-01,2.198232529999999962e-01,2.209557099999999996e-01,-4.419000000000000076e-04,1.535399999999999916e-03,3.980999999999999730e-04,3.129530148484025744e+02,3.072270912344555427e+02,3.070419974586488934e+02
6.150792539999999642e-01,2.198271240000000126e-01,2.209582690000000127e-01,-2.513999999999999850e-04,1.077899999999999909e-03,2.793000000000000127e-04,3.129534780900240776e+02,3.072276328746938816e+02,3.070421788308034365e+02
6.150788649999999746e-01,2.198268459999999924e-01,2.209566410000000092e-01,1.140000000000000063e-04,-1.388099999999999968e-03,-7.604999999999999998e-04,3.129537871929651374e+02,3.072279942914806270e+02,3.070422998516215216e+02
6.150796339999999862e-01,2.198224970000000056e-01,2.209557339999999870e-01,4.028999999999999812e-04,-3.840000000000000097e-04,3.351000000000000137e-04,3.129533613178093105e+02,3.072274964690656134e+02,3.070421329738175586e+02
6.150802079999999616e-01,2.198255660000000000e-01,2.209577580000000041e-01,-1.818000000000000009e-04,2.613000000000000088e-04,1.650000000000000127e-05,3.129532579589467787e+02,3.072273754789275699e+02,3.070420926532892736e+02
6.150790280000000276e-01,2.198233679999999912e-01,2.209557890000000135e-01,-6.239999999999999887e-05,-1.559999999999999972e-05,2.949000000000000124e-04,3.129533549604835798e+02,3.072274889113010659e+02,3.070421306164927273e+02
6.150799999999999601e-01,2.198255139999999996e-01,2.209587409999999863e-01,4.083000000000000041e-04,6.960000000000000041e-04,5.351999999999999987e-04,3.129534317716867236e+02,3.072275786196115632e+02,3.070421607991721089e+02
6.150803889999999496e-01,2.198256879999999913e-01,2.209575729999999905e-01,1.464000000000000078e-04,-6.870000000000000022e-04,-2.936999999999999832e-04,3.129535511924286197e+02,3.072277181472097709e+02,3.070422076659617687e+02
6.150804880000000363e-01,2.198232240000000115e-01,2.209577620000000020e-01,-1.383000000000000006e-04,-4.947000000000000442e-04,-9.569999999999999514e-05,3.129533334039008423e+02,3.072274635379119445e+02,3.070421223556243149e+02
6.150799279999999980e-01,2.198240389999999989e-01,2.209572539999999918e-01,-3.470999999999999802e-04,7.380000000000000492e-05,-5.253000000000000291e-04,3.129532674579517675e+02,3.072273864131207119e+02,3.070420965552913799e+02
6.150793310000000069e-01,2.198234699999999930e-01,2.209560110000000077e-01,-8.880000000000000360e-05,3.354000000000000210e-04,-4.271999999999999756e-04,3.129532631579540976e+02,3.072273815603597882e+02,3.070420946858013735e+02
6.150796320000000428e-01,2.198251569999999933e-01,2.209558299999999920e-01,2.933999999999999759e-04,1.149000000000000010e-04,4.806000000000000267e-04,3.129532533606773086e+02,3.072273702783614908e+02,3.070420906656753459e+02
6.150803089999999917e-01,2.198238530000000135e-01,2.209576129999999972e-01,-1.620000000000000075e-04,9.000000000000000228e-06,1.212000000000000051e-04,3.129532946093649457e+02,3.072274183645039329e+02,3.070421069680430719e+02
6.150790919999999939e-01,2.198251870000000052e-01,2.209562340000000014e-01,-2.640000000000000202e-04,9.284999999999999634e-04,-1.790999999999999895e-04,3.129533658836606378e+02,3.072275016570422395e+02,3.070421349208319270e+02
6.150794290000000109e-01,2.198269479999999942e-01,2.209570160000000061e-01,8.159999999999999936e-04,-3.647999999999999767e-04,9.648000000000000326e-04,3.129535562026497928e+02,3.072277243269810469e+02,3.070422092858391920e+02
6.150818120000000055e-01,2.198239710000000069e-01,2.209594500000000017e-01,4.229999999999999819e-05,-8.940000000000000464e-04,-4.559999999999999709e-05,3.129534768897706272e+02,3.072276312528174458e+02,3.070421785923103926e+02
6.150795700000000199e-01,2.198239680000000085e-01,2.209568640000000028e-01,-8.555999999999999803e-04,4.239000000000000038e-04,-1.193999999999999966e-03,3.129533051581391874e+02,3.072274303891630325e+02,3.070421114269460077e+02
6.150789599999999524e-01,2.198253840000000126e-01,2.209554699999999872e-01,-5.550000000000000056e-05,2.195999999999999981e-04,-3.737999999999999786e-04,3.129533566624901368e+02,3.072274910302667195e+02,3.070421311457649836e+02
6.150793850000000340e-01,2.198247000000000118e-01,2.209556179999999925e-01,3.716999999999999818e-04,-3.774000000000000119e-04,3.512999999999999738e-04,3.129533296016567192e+02,3.072274595349554147e+02,3.070421203963436483e+02
6.150801989999999941e-01,2.198241260000000086e-01,2.209566410000000092e-01,1.916999999999999976e-04,-2.105999999999999962e-04,7.115999999999999496e-04,3.129532392560317930e+02,3.072273537548975355e+02,3.070420851770793433e+02
6.150800239999999475e-01,2.198239979999999927e-01,2.209579899999999930e-01,-2.748000000000000117e-04,4.076999999999999895e-04,-3.119999999999999944e-04,3.129533022857714286e+02,3.072274271970483142e+02,3.070421101255915914e+02
6.150792830000000322e-01,2.198254849999999871e-01,2.209556010000000015e-01,-1.469999999999999986e-05,7.661999999999999757e-04,-4.139999999999999664e-05,3.129533796845481675e+02,3.072275178312841035e+02,3.070421402841588474e+02
6.150799750000000010e-01,2.198265520000000084e-01,2.209578520000000101e-01,4.784999999999999757e-04,4.440000000000000180e-05,9.788999999999999958e-04,3.129535039751293652e+02,3.072276632429227448e+02,3.070421888559637864e+02
6.150808779999999976e-01,2.198256329999999925e-01,2.209588640000000048e-01,-1.188000000000000010e-04,-7.617000000000000290e-04,-2.064000000000000025e-04,3.129535884979609364e+02,3.072277617572278245e+02,3.070422222818025375e+02
6.150795789999999874e-01,2.198240130000000125e-01,2.209571640000000115e-01,-1.063200000000000039e-03,2.405999999999999936e-04,-1.709699999999999978e-03,3.129534488360146725e+02,3.072275984532317352e+02,3.070421676061932885e+02
6.150773339999999756e-01,2.198264349999999867e-01,2.209531650000000069e-01,1.439999999999999935e-05,1.209900000000000081e-03,3.896999999999999856e-04,3.129534166205174301e+02,3.072275613566706625e+02,3.070421543860187512e+02
6.150796269999999621e-01,2.198280459999999992e-01,2.209584629999999938e-01,9.309000000000000217e-04,-2.658000000000000098e-04,1.121100000000000091e-03,3.129536989914332707e+02,3.072278914998553887e+02,3.070422649599672695e+02
6.150804370000000354e-01,2.198255490000000090e-01,2.209569020000000106e-01,-2.682000000000000139e-04,-5.406000000000000215e-04,-5.534999999999999556e-04,3.129536383381146152e+02,3.072278202029807517e+02,3.070422416148647358e+02
6.150787330000000441e-01,2.198262440000000040e-01,2.209566179999999935e-01,-2.183999999999999960e-04,2.624999999999999838e-04,-9.090000000000000044e-05,3.129535030777840348e+02,3.072276621793359368e+02,3.070421885199297662e+02
6.150797089999999745e-01,2.198264239999999925e-01,2.209565990000000035e-01,3.705000000000000068e-04,-6.047999999999999557e-04,-2.282999999999999927e-04,3.129535874826012787e+02,3.072277609185983920e+02,3.070422215138451065e+02
6.150799679999999769e-01,2.198242280000000104e-01,2.209558570000000055e-01,-8.129999999999999749e-05,-3.414000000000000042e-04,-1.322999999999999903e-04,3.129533364399609354e+02,3.072274674188803942e+02,3.070421231925922712e+02
6.150794379999999784e-01,2.198252860000000086e-01,2.209561580000000136e-01,4.080000000000000239e-05,8.208000000000000018e-04,7.776000000000000360e-04,3.129532730579196595e+02,3.072273933202214948e+02,3.070420983659661260e+02
6.150801040000000164e-01,2.198269640000000136e-01,2.209584490000000012e-01,-1.752000000000000031e-04,1.055699999999999911e-03,7.424999999999999959e-04,3.129535648631602953e+02,3.072277343273177621e+02,3.070422128105709589e+02
6.150788539999999527e-01,2.198288049999999882e-01,2.209586329999999876e-01,-1.790999999999999895e-04,-7.757999999999999922e-04,-3.462000000000000125e-04,3.129539475555361605e+02,3.072281816322745271e+02,3.070423628107412242e+02
6.150795070000000253e-01,2.198243779999999870e-01,2.209572949999999980e-01,4.734000000000000144e-04,-9.275999999999999957e-04,-2.414999999999999883e-04,3.129537923294714119e+02,3.072280001742275886e+02,3.070423019942736573e+02
6.150804319999999548e-01,2.198257130000000059e-01,2.209578279999999950e-01,4.773000000000000007e-04,-3.525000000000000030e-04,-2.126999999999999930e-04,3.129534561360193834e+02,3.072276070887479023e+02,3.070421703579759196e+02
6.150810979999999928e-01,2.198232029999999948e-01,2.209565860000000104e-01,1.383000000000000006e-04,-1.377000000000000131e-04,2.223000000000000095e-04,3.129532217684595139e+02,3.072273331078047249e+02,3.070420785431258537e+02
6.150808930000000174e-01,2.198252539999999977e-01,2.209585689999999936e-01,-2.910000000000000260e-04,2.457000000000000091e-04,-2.105999999999999962e-04,3.129532079957986070e+02,3.072273169199188487e+02,3.070420732403708257e+02
6.150801280000000038e-01,2.198240220000000078e-01,2.209558839999999913e-01,-1.956000000000000111e-04,-6.660000000000000609e-05,-1.644000000000000116e-04,3.129532840230674537e+02,3.072274059005484901e+02,3.070421029148430421e+02
6.150802410000000275e-01,2.198250320000000035e-01,2.209580210000000045e-01,3.126000000000000089e-04,-3.761999999999999828e-04,3.729000000000000110e-04,3.129532912428376221e+02,3.072274143861980633e+02,3.070421056948203500e+02
6.150811699999999549e-01,2.198227680000000017e-01,2.209571270000000032e-01,3.431999999999999938e-04,-9.288000000000000249e-04,-4.502999999999999950e-04,3.129532217060204289e+02,3.072273329279703376e+02,3.070420786321615196e+02
6.150813849999999805e-01,2.198219359999999956e-01,2.209565199999999896e-01,-4.905000000000000505e-04,5.973000000000000444e-04,-2.627999999999999911e-04,3.129528764241645149e+02,3.072269292838580554e+02,3.070419433682835688e+02
6.150795350000000106e-01,2.198247590000000085e-01,2.209562509999999924e-01,-2.069999999999999832e-05,6.696000000000000129e-04,1.533000000000000129e-04,3.129530549416567737e+02,3.072271381457385360e+02,3.070420131218173765e+02
6.150813160000000446e-01,2.198241679999999865e-01,2.209570309999999982e-01,-4.830000000000000173e-05,9.744000000000000491e-04,3.320999999999999950e-04,3.129532058676957149e+02,3.072273146253335767e+02,3.070420722010679810e+02
6.150793740000000120e-01,2.198280069999999919e-01,2.209573579999999926e-01,-7.559999999999999446e-05,-4.097999999999999863e-04,2.450999999999999945e-04,3.129534534252686626e+02,3.072276040587364605e+02,3.070421691492458649e+02
6.150810639999999552e-01,2.198228020000000116e-01,2.209578480000000122e-01,6.119999999999999681e-05,-1.719299999999999995e-03,-9.690000000000000262e-04,3.129534568521854681e+02,3.072276079422732664e+02,3.070421706220442957e+02
6.150795780000000157e-01,2.198222760000000109e-01,2.209541279999999996e-01,-5.058000000000000430e-04,3.840000000000000097e-04,-8.226000000000000456e-04,3.129529454511172730e+02,3.072270101573980128e+02,3.070419702190903877e+02
6.150793780000000099e-01,2.198240820000000040e-01,2.209551060000000122e-01,-8.220000000000000581e-05,5.816999999999999905e-04,3.732000000000000183e-04,3.129529736699013256e+02,3.072270434522512232e+02,3.070419809482687015e+02
6.150793039999999934e-01,2.198242149999999895e-01,2.209553720000000110e-01,4.211999999999999924e-04,-4.799999999999999783e-06,6.174000000000000451e-04,3.129531730487931327e+02,3.072272765007858197e+02,3.070420590873628726e+02
6.150807820000000481e-01,2.198240660000000124e-01,2.209571640000000115e-01,4.899000000000000360e-04,-5.399999999999999798e-05,1.051499999999999917e-03,3.129531883115494111e+02,3.072272941490671769e+02,3.070420652730243773e+02
6.150809369999999943e-01,2.198240350000000010e-01,2.209588769999999980e-01,-4.398000000000000108e-04,-1.739999999999999942e-05,-8.046000000000000417e-04,3.129532685004511450e+02,3.072273875624064203e+02,3.070420970375064371e+02
6.150793159999999871e-01,2.198240079999999874e-01,2.209544820000000076e-01,-4.602000000000000188e-04,-3.542999999999999925e-04,-6.107999999999999931e-04,3.129532149220298152e+02,3.072273251744615550e+02,3.070420757860242702e+02
6.150794029999999690e-01,2.198228540000000120e-01,2.209568409999999872e-01,2.849999999999999886e-04,5.144999999999999834e-04,8.982000000000000400e-04,3.129531511926980443e+02,3.072272508199397407e+02,3.070420506639247833e+02
6.150802659999999866e-01,2.198257230000000007e-01,2.209574760000000138e-01,-3.303000000000000055e-04,1.006200000000000063e-03,-3.938999999999999793e-04,3.129533504709497151e+02,3.072274835773508812e+02,3.070421289485913121e+02
6.150783020000000212e-01,2.198262079999999952e-01,2.209555280000000121e-01,-9.689999999999999720e-05,-1.128899999999999956e-03,-8.153999999999999790e-04,3.129535264112211053e+02,3.072276895130504499e+02,3.070421976009637319e+02
6.150799430000000179e-01,2.198219600000000107e-01,2.209547580000000011e-01,5.825999999999999582e-04,-6.392999999999999811e-04,1.937999999999999944e-04,3.129531899655910365e+02,3.072272962932378277e+02,3.070420656982267360e+02
6.150802440000000537e-01,2.198240770000000066e-01,2.209561740000000052e-01,-1.374000000000000059e-04,1.184399999999999949e-03,7.502999999999999687e-04,3.129529647772670273e+02,3.072270328835083433e+02,3.070419776484554291e+02
6.150794849999999814e-01,2.198259079999999865e-01,2.209572589999999892e-01,4.208999999999999851e-04,3.720000000000000298e-05,6.482999999999999831e-04,3.129533605601307045e+02,3.072274955039001725e+02,3.070421327609864761e+02
6.150816470000000091e-01,2.198242009999999969e-01,2.209583350000000057e-01,7.326000000000000264e-04,-8.603999999999999886e-04,3.063000000000000184e-04,3.129533895007665478e+02,3.072275291384311231e+02,3.070421443087513467e+02
6.150819269999999728e-01,2.198230399999999973e-01,2.209582800000000069e-01,-9.978000000000000758e-04,5.615999999999999898e-04,-8.348999999999999651e-04,3.129531099504448548e+02,3.072272021115960570e+02,3.070420350333221222e+02
6.150783210000000389e-01,2.198260730000000107e-01,2.209555519999999995e-01,-4.763999999999999789e-04,-2.820000000000000105e-05,-4.707000000000000029e-04,3.129532993534552361e+02,3.072274238776116135e+02,3.070421088619314673e+02
6.150803390000000315e-01,2.198229459999999913e-01,2.209567110000000001e-01,2.412000000000000081e-04,-3.213000000000000036e-04,-1.485000000000000046e-04,3.129533246655923335e+02,3.072274536170901911e+02,3.070421186197028192e+02
6.150791249999999488e-01,2.198250019999999916e-01,2.209550570000000103e-01,-1.590000000000000023e-05,9.077999999999999481e-04,3.344999999999999992e-04,3.129531734766287627e+02,3.072272768668351546e+02,3.070420593975260317e+02
6.150802859999999761e-01,2.198259720000000084e-01,2.209578259999999961e-01,2.235000000000000116e-04,5.009999999999999805e-05,6.042000000000000495e-04,3.129534015613241991e+02,3.072275435252288958e+02,3.070421487276772723e+02
6.150798699999999730e-01,2.198251689999999869e-01,2.209570710000000049e-01,2.505000000000000174e-04,-1.453499999999999931e-03,-3.330000000000000169e-04,3.129534771135705569e+02,3.072276316708929471e+02,3.070421785135281425e+02
6.150811210000000084e-01,2.198211270000000050e-01,2.209567159999999975e-01,-5.909999999999999997e-05,7.121999999999999642e-04,2.925000000000000083e-04,3.129530935066583197e+02,3.072271831240068423e+02,3.070420283416883649e+02
6.150796729999999934e-01,2.198275429999999864e-01,2.209580459999999913e-01,-3.200999999999999744e-04,1.159499999999999940e-03,3.203999999999999817e-04,3.129532914763705094e+02,3.072274145655683242e+02,3.070421058873330935e+02
6.150800539999999872e-01,2.198249919999999968e-01,2.209577839999999904e-01,5.255999999999999821e-04,-1.087800000000000095e-03,1.083000000000000033e-04,3.129536418417649770e+02,3.072278242197475038e+02,3.070422430711620905e+02
6.150814249999999594e-01,2.198239170000000076e-01,2.209584069999999956e-01,-6.068999999999999525e-04,4.478999999999999908e-04,-5.718000000000000209e-04,3.129533384576373578e+02,3.072274693650264226e+02,3.070421244213561636e+02
6.150780310000000251e-01,2.198264849999999881e-01,2.209558779999999945e-01,-2.901000000000000041e-04,-3.990000000000000084e-05,2.399999999999999891e-06,3.129534579649841817e+02,3.072276093171083176e+02,3.070421709789361557e+02
6.150804579999999966e-01,2.198237839999999943e-01,2.209584149999999914e-01,4.607999999999999791e-04,-6.993000000000000301e-04,-1.256999999999999925e-04,3.129535307423227550e+02,3.072276943991028020e+02,3.070421994860826089e+02
6.150795669999999937e-01,2.198241539999999938e-01,2.209554589999999930e-01,1.013999999999999982e-04,1.046999999999999971e-03,2.685000000000000212e-04,3.129532609594529049e+02,3.072273789463796447e+02,3.070420938711951067e+02
6.150807959999999852e-01,2.198272739999999892e-01,2.209593099999999921e-01,-1.026000000000000002e-04,7.119000000000000111e-04,4.707000000000000029e-04,3.129534665829979758e+02,3.072276193810266705e+02,3.070421743667305918e+02
6.150792250000000072e-01,2.198265269999999938e-01,2.209570279999999998e-01,-2.454000000000000018e-04,-5.846999999999999550e-04,-4.829999999999999767e-04,3.129537140773060173e+02,3.072279086673300981e+02,3.070422713673369230e+02
6.150799780000000272e-01,2.198253249999999881e-01,2.209577000000000069e-01,2.093999999999999941e-04,-6.675000000000000161e-04,-3.282000000000000087e-04,3.129535801139779210e+02,3.072277521329586989e+02,3.070422188094260036e+02
6.150799230000000284e-01,2.198243019999999992e-01,2.209559339999999927e-01,1.365000000000000111e-04,-6.360000000000000093e-05,-7.619999999999999549e-05,3.129533412014047826e+02,3.072274728397193257e+02,3.070421252123938416e+02
6.150804330000000375e-01,2.198251129999999887e-01,2.209574460000000018e-01,2.465999999999999768e-04,-1.013999999999999982e-04,1.833000000000000102e-04,3.129532771935710116e+02,3.072273980224085221e+02,3.070421001268957752e+02
6.150807449999999843e-01,2.198239640000000106e-01,2.209565450000000042e-01,8.220000000000000581e-05,-5.538000000000000171e-04,7.440000000000000595e-05,3.129532317929338774e+02,3.072273448732880752e+02,3.070420824204076098e+02
6.150807069999999488e-01,2.198232669999999889e-01,2.209576940000000100e-01,-4.830000000000000173e-05,1.860000000000000149e-05,4.401000000000000181e-04,3.129531318676046112e+02,3.072272279613263208e+02,3.070420433770720479e+02
6.150805839999999858e-01,2.198240260000000057e-01,2.209580120000000092e-01,-7.229999999999999556e-05,3.267000000000000264e-04,3.182999999999999849e-04,3.129532413380375715e+02,3.072273558106254541e+02,3.070420863946290524e+02
6.150804659999999924e-01,2.198243559999999985e-01,2.209587550000000067e-01,-3.155999999999999734e-04,3.656999999999999986e-04,-3.248999999999999827e-04,3.129533834676695960e+02,3.072275219159805602e+02,3.070421421252964365e+02
6.150795319999999844e-01,2.198252450000000024e-01,2.209569289999999964e-01,-1.362000000000000038e-04,-9.749999999999999823e-05,-6.260999999999999855e-04,3.129534621859092454e+02,3.072276140923506205e+02,3.070421728012423159e+02
6.150800119999999538e-01,2.198240310000000031e-01,2.209566679999999950e-01,3.681000000000000027e-04,3.497999999999999916e-04,9.068999999999999805e-04,3.129533502622820151e+02,3.072274834250190452e+02,3.070421287694998682e+02
6.150807590000000324e-01,2.198264109999999993e-01,2.209599519999999873e-01,-2.067000000000000098e-04,4.769999999999999934e-04,-2.253000000000000011e-04,3.129535010314093597e+02,3.072276594475353590e+02,3.070421880793741138e+02
6.150793230000000111e-01,2.198256209999999988e-01,2.209559170000000017e-01,-9.261000000000000135e-04,-3.615000000000000049e-04,-1.751699999999999915e-03,3.129535899241379298e+02,3.072277635000838245e+02,3.070422227603426109e+02
6.150776719999999642e-01,2.198252059999999952e-01,2.209541130000000075e-01,5.810999999999999759e-04,-9.359999999999999831e-05,8.103000000000000176e-04,3.129534101326458426e+02,3.072275538124521290e+02,3.070421518015530182e+02
6.150812599999999630e-01,2.198253089999999965e-01,2.209586179999999955e-01,1.052100000000000040e-03,-8.009999999999999542e-04,6.683999999999999837e-04,3.129534077716111824e+02,3.072275507850783924e+02,3.070421511606242007e+02
6.150811790000000334e-01,2.198225360000000128e-01,2.209563410000000006e-01,-4.070999999999999749e-04,-2.519999999999999996e-04,-8.331000000000000297e-04,3.129531280166362990e+02,3.072272234111513853e+02,3.070420419202414450e+02
6.150799030000000389e-01,2.198244689999999946e-01,2.209558409999999862e-01,-1.646999999999999918e-04,3.989999999999999949e-04,4.350000000000000026e-05,3.129530199853282397e+02,3.072270973429664309e+02,3.070419993614044643e+02
6.150806300000000171e-01,2.198238660000000066e-01,2.209564860000000075e-01,-4.770000000000000070e-05,1.658999999999999939e-04,6.738000000000000066e-04,3.129531412656714338e+02,3.072272391673586753e+02,3.070420468255804280e+02
6.150797439999999838e-01,2.198250220000000088e-01,2.209580869999999975e-01,-5.037000000000000461e-04,1.563000000000000045e-04,-3.549000000000000071e-04,3.129533248787112143e+02,3.072274536424403664e+02,3.070421189409695444e+02
6.150789509999999849e-01,2.198243870000000100e-01,2.209553029999999918e-01,-3.365999999999999960e-04,-2.208000000000000002e-04,-1.202399999999999953e-03,3.129534131676015818e+02,3.072275569945029474e+02,3.070421533794725519e+02
6.150786219999999638e-01,2.198242860000000076e-01,2.209540789999999977e-01,7.818000000000000296e-04,2.666999999999999774e-04,1.649099999999999915e-03,3.129532129707225181e+02,3.072273232918545318e+02,3.070420745979751018e+02
6.150815570000000010e-01,2.198252759999999861e-01,2.209608000000000128e-01,6.222000000000000534e-04,3.161999999999999880e-04,1.396499999999999955e-03,3.129533942712674843e+02,3.072275347656104714e+02,3.070421461242507348e+02
6.150806960000000378e-01,2.198253400000000080e-01,2.209587339999999900e-01,-5.186999999999999771e-04,-3.531000000000000176e-04,-1.222199999999999892e-03,3.129535738890584753e+02,3.072277443574113818e+02,3.070422169004648367e+02
6.150798280000000506e-01,2.198240989999999950e-01,2.209567259999999922e-01,-7.136999999999999464e-04,-1.896000000000000007e-04,-1.094700000000000100e-03,3.129533968203838867e+02,3.072275376865572980e+02,3.070421471853443336e+02
6.150783170000000410e-01,2.198247080000000075e-01,2.209550849999999955e-01,4.118999999999999832e-04,6.072000000000000140e-04,8.478000000000000076e-04,3.129533273336196544e+02,3.072274567721876792e+02,3.070421196261792716e+02
6.150812009999999663e-01,2.198261230000000122e-01,2.209595520000000035e-01,4.094999999999999790e-04,-2.348999999999999905e-04,3.716999999999999818e-04,3.129534970099881548e+02,3.072276549470990972e+02,3.070421862903075407e+02
6.150796819999999610e-01,2.198239250000000033e-01,2.209563240000000095e-01,-9.633000000000000503e-04,2.879999999999999870e-05,-1.128000000000000096e-03,3.129534247033360543e+02,3.072275702665083372e+02,3.070421581257096477e+02
6.150779899999999634e-01,2.198262189999999894e-01,2.209557920000000120e-01,2.250000000000000142e-05,8.966999999999999494e-04,4.703999999999999957e-04,3.129534528646127001e+02,3.072276035515424155e+02,3.070421687715224834e+02
6.150797569999999492e-01,2.198269140000000121e-01,2.209578919999999891e-01,4.742999999999999820e-04,3.425999999999999792e-04,5.111999999999999574e-04,3.129536973791642822e+02,3.072278893747122197e+02,3.070422645834453306e+02
6.150795709999999916e-01,2.198273609999999989e-01,2.209574960000000032e-01,-1.601999999999999908e-04,-7.469999999999999969e-05,-5.250000000000000218e-05,3.129537342561570767e+02,3.072279323653374377e+02,3.070422791573521408e+02
6.150792229999999527e-01,2.198266650000000044e-01,2.209577169999999979e-01,1.104000000000000001e-04,-9.921000000000000998e-04,-6.090000000000000307e-05,3.129537541612044720e+02,3.072279556455944203e+02,3.070422869439173610e+02
6.150799390000000200e-01,2.198240539999999910e-01,2.209572929999999991e-01,3.000000000000000076e-06,-2.117999999999999983e-04,8.339999999999999432e-05,3.129535441265925897e+02,3.072277099941550205e+02,3.070422047843018163e+02
6.150792330000000030e-01,2.198259589999999875e-01,2.209579949999999904e-01,1.388999999999999881e-04,3.573000000000000113e-04,-1.280999999999999966e-04,3.129535253077044104e+02,3.072276879422710181e+02,3.070421974672190117e+02
6.150804020000000261e-01,2.198252450000000024e-01,2.209568660000000018e-01,3.917999999999999825e-04,-9.317999999999999894e-04,-6.459000000000000331e-04,3.129535205560330269e+02,3.072276824670152564e+02,3.070421955211751310e+02
6.150805390000000372e-01,2.198228530000000125e-01,2.209558420000000134e-01,-2.838000000000000136e-04,3.000000000000000076e-05,-3.098999999999999975e-04,3.129531201673862029e+02,3.072272144564560676e+02,3.070420386098980998e+02
6.150794560000000244e-01,2.198253450000000053e-01,2.209558329999999904e-01,-4.793999999999999976e-04,7.682999999999999725e-04,-3.479999999999999885e-05,3.129531368442418966e+02,3.072272340555620076e+02,3.070420450332073870e+02
