time,Fx,Fy,Fz,Tx,Ty,Tz
1.763057710934513092e+09,-8.507340067984721088e-01,3.472822801739647858e-01,-1.390122581141091551e+00,-3.659839645938418040e-01,3.640415327844197524e-01,1.542420772608139867e-01
1.763057710935519218e+09,-8.468060842236336816e-01,3.530493122902423342e-01,-1.403214397607568609e+00,-3.654821997564152714e-01,3.630804764665811479e-01,1.539934759382942941e-01
1.763057710937521458e+09,-8.424560079322300776e-01,3.527972538633543653e-01,-1.411465869851230348e+00,-3.658568232022293976e-01,3.619899736758455111e-01,1.536631459742948680e-01
1.763057710938589573e+09,-8.409588963172183185e-01,3.518364719738056867e-01,-1.406789452258825568e+00,-3.658767019314261293e-01,3.617553969045776419e-01,1.535746129861941811e-01
1.763057710940506220e+09,-8.379576129145415164e-01,3.491711970408525878e-01,-1.393573483236695498e+00,-3.659029998195614253e-01,3.614645795167771847e-01,1.535645901718281081e-01
1.763057710942557096e+09,-8.344943021237921643e-01,3.493980636420812025e-01,-1.394395885304228200e+00,-3.657550159510180587e-01,3.609287111157901129e-01,1.538168720256103683e-01
1.763057710942557096e+09,-8.344943021237921643e-01,3.493980636420812025e-01,-1.394395885304228200e+00,-3.657550159510180587e-01,3.609287111157901129e-01,1.538168720256103683e-01
1.763057710944589376e+09,-8.352518771681273213e-01,3.564653031924330806e-01,-1.400894494089876652e+00,-3.646092441283297347e-01,3.610364731412950001e-01,1.543023995473850329e-01
1.763057710946520805e+09,-8.388545235545979972e-01,3.639735020013813438e-01,-1.411547864585094736e+00,-3.641099314767861084e-01,3.617151238759002685e-01,1.550755495248941074e-01
1.763057710948576927e+09,-8.282101922650942916e-01,3.527750236028001640e-01,-1.378116390374461986e+00,-3.651432426126489106e-01,3.607040112507575724e-01,1.556516772485075639e-01
1.763057710950502396e+09,-8.154883376589175947e-01,3.497983528734491254e-01,-1.354088675457935542e+00,-3.655228890643237860e-01,3.594774357000695142e-01,1.563223776725584935e-01
1.763057710951545715e+09,-8.126767070541707216e-01,3.533185803129601510e-01,-1.347412815976462452e+00,-3.649471793392141117e-01,3.593854659128218332e-01,1.566658559659454275e-01
1.763057710954556227e+09,-8.017709038471866334e-01,3.726047241847644242e-01,-1.263337422484072770e+00,-3.567937589081653371e-01,3.590978037894744235e-01,1.567954607453729277e-01
1.763057710954556227e+09,-8.017709038471866334e-01,3.726047241847644242e-01,-1.263337422484072770e+00,-3.567937589081653371e-01,3.590978037894744235e-01,1.567954607453729277e-01
1.763057710954556227e+09,-8.017709038471866334e-01,3.726047241847644242e-01,-1.263337422484072770e+00,-3.567937589081653371e-01,3.590978037894744235e-01,1.567954607453729277e-01
1.763057710959543705e+09,-8.058245960063291635e-01,4.274111350963527012e-01,-1.161422735106953485e+00,-3.421018138212191251e-01,3.625230967095052215e-01,1.581431811464681647e-01
1.763057710959543705e+09,-8.058245960063291635e-01,4.274111350963527012e-01,-1.161422735106953485e+00,-3.421018138212191251e-01,3.625230967095052215e-01,1.581431811464681647e-01
1.763057710962528467e+09,-8.319183687423951090e-01,5.011354687237165040e-01,-1.244848948712878878e+00,-3.319658109390805079e-01,3.667204450857193265e-01,1.604823588878636909e-01
1.763057710963553429e+09,-8.364064746050775545e-01,5.244607551099549347e-01,-1.286177816240266170e+00,-3.290036065699911694e-01,3.671244310392517973e-01,1.614446515373539337e-01
1.763057710965513229e+09,-8.616178728459082947e-01,5.693384840748297870e-01,-1.345939128329341594e+00,-3.225025980897925915e-01,3.710404846421441194e-01,1.634714450695108900e-01
1.763057710966520548e+09,-8.834501242121989284e-01,5.949125777631886214e-01,-1.356278788815153735e+00,-3.181628395014883814e-01,3.750365608162346542e-01,1.645119480941990286e-01
1.763057710968518734e+09,-9.413320359592920461e-01,6.001082223728648746e-01,-1.339882900944110000e+00,-3.169372287128759957e-01,3.860426002011667079e-01,1.670154505427269565e-01
1.763057710970498800e+09,-1.003220543901810702e+00,5.554289124755033003e-01,-1.268687978544011941e+00,-3.228415825328641575e-01,3.984223158877203130e-01,1.697985387962931414e-01
1.763057710971501112e+09,-1.030708942672589945e+00,5.283364151059125602e-01,-1.221766847880904061e+00,-3.260305919783483830e-01,4.040253735167956273e-01,1.711998068654255190e-01
1.763057710974496126e+09,-1.091259868903209362e+00,4.942070744183665876e-01,-1.132079373440580294e+00,-3.300526917182013964e-01,4.165796009085072638e-01,1.760261163315001709e-01
1.763057710976516247e+09,-1.111923966632395233e+00,4.777118276726550206e-01,-1.062491266872114482e+00,-3.318606818616499088e-01,4.221388605260090743e-01,1.793278979572373588e-01
1.763057710976516247e+09,-1.111923966632395233e+00,4.777118276726550206e-01,-1.062491266872114482e+00,-3.318606818616499088e-01,4.221388605260090743e-01,1.793278979572373588e-01
1.763057710978508234e+09,-1.153359385602577225e+00,3.820237621877889400e-01,-1.004663352827423140e+00,-3.494454090553289483e-01,4.311508935135439091e-01,1.831709208325746630e-01
1.763057710981506824e+09,-1.205403394953113771e+00,2.489722798546824545e-01,-1.019652669757477481e+00,-3.775948318285616279e-01,4.418506502232920075e-01,1.892397526818952735e-01
1.763057710981506824e+09,-1.205403394953113771e+00,2.489722798546824545e-01,-1.019652669757477481e+00,-3.775948318285616279e-01,4.418506502232920075e-01,1.892397526818952735e-01
1.763057710983499050e+09,-1.247685080087722609e+00,1.817939162600643865e-01,-1.095801459312330639e+00,-3.942606067567577810e-01,4.485519865670713480e-01,1.934972257793762251e-01
1.763057710985552549e+09,-1.297522878521864653e+00,1.763515052170041564e-01,-1.161779218944137160e+00,-3.977331549814979716e-01,4.559727108401720463e-01,1.968853004373378457e-01
1.763057710987492323e+09,-1.343415655204528880e+00,2.702680876542423727e-01,-1.257898086581422215e+00,-3.832839522088046236e-01,4.627112632338609144e-01,1.995773038419362266e-01
1.763057710988502741e+09,-1.371728241621029243e+00,3.280995540199460048e-01,-1.328192957782377004e+00,-3.751144041639000171e-01,4.668956405994838521e-01,2.011289188275235673e-01
1.763057710990499735e+09,-1.453604703114153907e+00,4.106351580877223295e-01,-1.489006360298165799e+00,-3.663928012991663485e-01,4.793596106727804895e-01,2.050959817008747299e-01
1.763057710992510080e+09,-1.551775982451367941e+00,4.558915472293298410e-01,-1.625418295798994439e+00,-3.626729363007212825e-01,4.941778281722395416e-01,2.093800223856987219e-01
1.763057710993515253e+09,-1.595758926412762069e+00,4.787722126249067123e-01,-1.670938128835421033e+00,-3.588661593986883225e-01,5.006384151658905823e-01,2.112880390795836005e-01
1.763057710995494843e+09,-1.691489898573196538e+00,4.979685983920086878e-01,-1.711493661506886754e+00,-3.533843504728491625e-01,5.151041437820892410e-01,2.150032615542464831e-01
1.763057710997499704e+09,-1.794258984912923349e+00,5.138142649318900856e-01,-1.711945253481363283e+00,-3.462729558378390693e-01,5.315412547030360368e-01,2.184132241963393783e-01
1.763057710999563217e+09,-1.861978419597821954e+00,5.996735706373577113e-01,-1.703102921197116704e+00,-3.256227442089158486e-01,5.430294082647203480e-01,2.211595967225430948e-01
1.763057710999563217e+09,-1.861978419597821954e+00,5.996735706373577113e-01,-1.703102921197116704e+00,-3.256227442089158486e-01,5.430294082647203480e-01,2.211595967225430948e-01
1.763057711002546787e+09,-1.903770280475242771e+00,8.203988494541923915e-01,-1.669680951932962953e+00,-2.771926939300238812e-01,5.509860832649599027e-01,2.243714335036758323e-01
1.763057711004501581e+09,-1.932044693490374554e+00,9.830229629748198361e-01,-1.600239588703538995e+00,-2.407402127773871636e-01,5.576157478184987637e-01,2.261597750401991291e-01
1.763057711005516768e+09,-1.944120202119491658e+00,1.054299121852461552e+00,-1.567159754050815756e+00,-2.248243086573264438e-01,5.608109722702746547e-01,2.271687600126466033e-01
1.763057711007565737e+09,-1.967599610231014040e+00,1.116282520375917908e+00,-1.521522724868538567e+00,-2.089497526593838417e-01,5.666564434522204374e-01,2.298711849967708110e-01
1.763057711007565737e+09,-1.967599610231014040e+00,1.116282520375917908e+00,-1.521522724868538567e+00,-2.089497526593838417e-01,5.666564434522204374e-01,2.298711849967708110e-01
1.763057711009558439e+09,-2.022619914845083411e+00,1.106434647105193125e+00,-1.532606332952455075e+00,-2.100835461514391489e-01,5.763806788492641386e-01,2.335983209508490643e-01
1.763057711012525558e+09,-2.120476093732537759e+00,1.136723651503434462e+00,-1.643899442621637341e+00,-2.066948579448903978e-01,5.913928783157299529e-01,2.393218029581933304e-01
1.763057711013549089e+09,-2.156586208281886297e+00,1.185209489441961583e+00,-1.675351139641177545e+00,-1.978837255534356687e-01,5.973960217917292370e-01,2.408462414521819195e-01
1.763057711015494347e+09,-2.225102906141191994e+00,1.308933748298160227e+00,-1.721717982635635247e+00,-1.745885611362752998e-01,6.092889967492403080e-01,2.435433889105123317e-01
1.763057711017502069e+09,-2.308761958737628905e+00,1.373246638251969687e+00,-1.819043399046262666e+00,-1.649297611184829537e-01,6.221693595906470087e-01,2.470439328479396568e-01
1.763057711018537998e+09,-2.359712805938537716e+00,1.392864886774258348e+00,-1.879753264619395292e+00,-1.625008414959278891e-01,6.295860376966546657e-01,2.488933715758462062e-01
1.763057711020565987e+09,-2.437851881623581463e+00,1.471072279610581068e+00,-1.987797623278667158e+00,-1.476350080028774048e-01,6.403187070800434588e-01,2.517997109332164030e-01
1.763057711022514582e+09,-2.475110692507093368e+00,1.600680264061254299e+00,-2.085106140092765514e+00,-1.216228493996110022e-01,6.447754108868684053e-01,2.540541297834931767e-01
1.763057711024551630e+09,-2.490491065064239340e+00,1.701063581643359912e+00,-2.136954268983744853e+00,-9.995352765216759805e-02,6.471092445085937506e-01,2.565503354615534803e-01
1.763057711024551630e+09,-2.490491065064239340e+00,1.701063581643359912e+00,-2.136954268983744853e+00,-9.995352765216759805e-02,6.471092445085937506e-01,2.565503354615534803e-01
1.763057711027521849e+09,-2.457804372684802896e+00,1.826595133539040461e+00,-2.033455295993919609e+00,-6.265774007425238545e-02,6.441299068051382637e-01,2.590838759362469323e-01
1.763057711029594898e+09,-2.436798160761800780e+00,1.906522432387869115e+00,-1.910617458217440445e+00,-3.687685844638337318e-02,6.432004854324704368e-01,2.606114265182127299e-01
1.763057711029594898e+09,-2.436798160761800780e+00,1.906522432387869115e+00,-1.910617458217440445e+00,-3.687685844638337318e-02,6.432004854324704368e-01,2.606114265182127299e-01
1.763057711031554937e+09,-2.456294227414574483e+00,1.961648404050368999e+00,-1.828379476695928929e+00,-1.958212275225627852e-02,6.495480475605984738e-01,2.633412170201265834e-01
1.763057711034569979e+09,-2.551106157081825199e+00,1.975270331945861324e+00,-1.812569373664921990e+00,-1.158957058961067321e-02,6.672017928958821065e-01,2.690813742951104204e-01
1.763057711036543369e+09,-2.651000454545910934e+00,1.976462208387865127e+00,-1.967913188577042227e+00,-1.564228313420963981e-02,6.817481609754971750e-01,2.746113142578176514e-01
1.763057711036543369e+09,-2.651000454545910934e+00,1.976462208387865127e+00,-1.967913188577042227e+00,-1.564228313420963981e-02,6.817481609754971750e-01,2.746113142578176514e-01
1.763057711038536310e+09,-2.781324030402846592e+00,1.967790852769466081e+00,-2.153771555829520068e+00,-2.314822602738360324e-02,7.012020344874951849e-01,2.808726151701076978e-01
1.763057711040502787e+09,-2.943319287818569219e+00,1.970777225748133743e+00,-2.344205811018635011e+00,-2.845425305753631132e-02,7.259798295178281347e-01,2.872663568240682030e-01
1.763057711042539120e+09,-3.114030810266108062e+00,2.009118061063811744e+00,-2.519494185091847527e+00,-2.496881853049726790e-02,7.516475207559049077e-01,2.930493402263414371e-01
1.763057711044492245e+09,-3.265956726726340964e+00,2.129136975758013861e+00,-2.631684331032349444e+00,-9.063109921506733732e-04,7.743533009473346773e-01,2.972786478083568329e-01
1.763057711044492245e+09,-3.265956726726340964e+00,2.129136975758013861e+00,-2.631684331032349444e+00,-9.063109921506733732e-04,7.743533009473346773e-01,2.972786478083568329e-01
1.763057711047529936e+09,-3.476064638612961222e+00,2.470421508494152985e+00,-2.794565084629961227e+00,6.817412390293919877e-02,8.055696957287304949e-01,3.025464291104607018e-01
1.763057711047529936e+09,-3.476064638612961222e+00,2.470421508494152985e+00,-2.794565084629961227e+00,6.817412390293919877e-02,8.055696957287304949e-01,3.025464291104607018e-01
1.763057711050507784e+09,-3.724715763545822789e+00,2.597101316242778068e+00,-3.081541720148884167e+00,8.801811275063260720e-02,8.419688359368385777e-01,3.117322393398165858e-01
1.763057711051519632e+09,-3.794564453317147645e+00,2.551562049177400926e+00,-3.135069679462199055e+00,7.960661145314369691e-02,8.524149146419867096e-01,3.152077205086427636e-01
1.763057711054123640e+09,-3.850224731457867033e+00,2.488380693749943084e+00,-3.168025290105081382e+00,6.836443592891038035e-02,8.608798378255827499e-01,3.187338992597572584e-01
1.763057711055512667e+09,-3.954040545588342948e+00,2.250893115435475433e+00,-3.296136572671668041e+00,2.111946845521862556e-02,8.770457713155106472e-01,3.309237905011200298e-01
1.763057711057514668e+09,-3.959520532216008970e+00,2.093675691630736857e+00,-3.344021205946954733e+00,-9.645502657809537986e-03,8.796087344149083886e-01,3.396078418971521518e-01
1.763057711059629917e+09,-3.965769272419080949e+00,2.016025835616936046e+00,-3.357746826736615287e+00,-2.690148947442864633e-02,8.851981847568968220e-01,3.483484777127205945e-01
1.763057711059629917e+09,-3.965769272419080949e+00,2.016025835616936046e+00,-3.357746826736615287e+00,-2.690148947442864633e-02,8.851981847568968220e-01,3.483484777127205945e-01
1.763057711062584400e+09,-4.083200390597007789e+00,2.016847983041659020e+00,-3.401626347529114636e+00,-3.880976517251944619e-02,9.149611912023819515e-01,3.623193740334999524e-01
1.763057711064502001e+09,-4.238482760317066500e+00,2.044952382031485438e+00,-3.413129794417728125e+00,-4.183443908906644276e-02,9.486308084217219827e-01,3.718582098231067445e-01
1.763057711065545797e+09,-4.331441339381632893e+00,2.055437163689392221e+00,-3.408888744031916218e+00,-4.301340979245520113e-02,9.676218453796693320e-01,3.764530337501519330e-01
1.763057711067487955e+09,-4.549584479879994703e+00,2.066967824187488034e+00,-3.460308634563152630e+00,-4.950878883509602507e-02,1.008868898740470144e+00,3.858615326396109269e-01
1.763057711069541931e+09,-4.758442423602367910e+00,2.083474979267236016e+00,-3.522421836542084073e+00,-5.165622505901316247e-02,1.046387401661922789e+00,3.940189141756912372e-01
1.763057711071540356e+09,-4.943883802872182542e+00,2.137526958569651470e+00,-3.503577289157560504e+00,-3.798003762894203161e-02,1.079855014173410677e+00,3.996983347720245439e-01
1.763057711071540356e+09,-4.943883802872182542e+00,2.137526958569651470e+00,-3.503577289157560504e+00,-3.798003762894203161e-02,1.079855014173410677e+00,3.996983347720245439e-01
1.763057711074494600e+09,-5.179563391080233892e+00,2.370041421118584068e+00,-3.481062327211232432e+00,1.570086304700898938e-02,1.120811370947676799e+00,4.051214645647109869e-01
1.763057711076501131e+09,-5.350554900483853515e+00,2.452675663961646713e+00,-3.538536066898478882e+00,3.487075297697497106e-02,1.148034261205487683e+00,4.094583448544859006e-01
1.763057711076501131e+09,-5.350554900483853515e+00,2.452675663961646713e+00,-3.538536066898478882e+00,3.487075297697497106e-02,1.148034261205487683e+00,4.094583448544859006e-01
1.763057711078496695e+09,-5.514948410516518074e+00,2.526287054528233433e+00,-3.637341880424851848e+00,4.918003796411746925e-02,1.173017621028080049e+00,4.144273186928816854e-01
1.763057711080494881e+09,-5.650293891492607301e+00,2.570609565904407923e+00,-3.775862385733034454e+00,5.472485564406123076e-02,1.191922225600912322e+00,4.201142535399631228e-01
1.763057711082492590e+09,-5.718311981253316745e+00,2.525677661474898805e+00,-3.942483349135723625e+00,4.130843645976686740e-02,1.199414106999634688e+00,4.267236372916979881e-01
1.763057711084483147e+09,-5.651568390917049101e+00,2.461729844625652142e+00,-4.081298030138515998e+00,2.618653145751747430e-02,1.185628641104925496e+00,4.330574016700383666e-01
1.763057711085488319e+09,-5.576404929243095943e+00,2.447031382192250692e+00,-4.115353115488401770e+00,2.350895691820567568e-02,1.172826150513386567e+00,4.358209781462337729e-01
1.763057711087498188e+09,-5.332063813445964584e+00,2.362169186234982288e+00,-4.121124066387646501e+00,1.035215881259576864e-02,1.133348292642068822e+00,4.412156753208634763e-01
1.763057711089539766e+09,-4.993761314689058040e+00,2.222138805058592848e+00,-4.020270352082090604e+00,-8.527336172093034211e-03,1.080447362564505909e+00,4.460767675912676866e-01
1.763057711089539766e+09,-4.993761314689058040e+00,2.222138805058592848e+00,-4.020270352082090604e+00,-8.527336172093034211e-03,1.080447362564505909e+00,4.460767675912676866e-01
1.763057711091540813e+09,-4.564353164739086921e+00,2.155976448794227451e+00,-3.859371254173178389e+00,-9.097281530168473823e-03,1.013074065340590968e+00,4.495051684704553518e-01
1.763057711093487501e+09,-4.113228929692486879e+00,2.120570970796670895e+00,-3.738473512685135169e+00,-5.694766373838886474e-03,9.411766800515003473e-01,4.529005614382796141e-01
1.763057711095552206e+09,-3.783180734894735497e+00,2.100971844579558656e+00,-3.607630327429332429e+00,1.023870151437224381e-03,8.889379898516698297e-01,4.562223695172900606e-01
1.763057711097540617e+09,-3.578775223265553862e+00,2.039046531355078518e+00,-3.290484874451197417e+00,1.006890096137221663e-02,8.587981711696370812e-01,4.579354614299950832e-01
1.763057711099489450e+09,-3.548909947198679582e+00,1.951293676932595922e+00,-2.910179928495832513e+00,1.854464529985399776e-02,8.570670865279385042e-01,4.589300031604172103e-01
1.763057711100492477e+09,-3.606378522381124885e+00,1.939782806294090056e+00,-2.715268095146312621e+00,2.961911717530199550e-02,8.676511041434646909e-01,4.589673051220968802e-01
