time,Fx,Fy,Fz,Tx,Ty,Tz
1.763057276402453661e+09,-5.392258169823906933e-01,-8.710409528894570708e-02,-1.491876948719186746e+00,-4.944423093240274403e-01,2.469693969340621964e-01,2.425319532752241714e-01
1.763057276404404163e+09,-5.453636538244199805e-01,-8.760519714438270988e-02,-1.517980953555865042e+00,-4.953782413319567368e-01,2.473172162844776700e-01,2.432428151389084692e-01
1.763057276409452438e+09,-5.432238924084153986e-01,-8.111724317619192770e-02,-1.518336838904787323e+00,-4.956404773286995913e-01,2.471643034720243104e-01,2.451319551418405795e-01
1.763057276411402941e+09,-5.359321130877023887e-01,-8.381216434395044601e-02,-1.502381483273200979e+00,-4.962145327942542594e-01,2.464525798136150414e-01,2.457529681686709544e-01
1.763057276415418148e+09,-5.446760704491356853e-01,-1.041421428325820520e-01,-1.516158470824587878e+00,-5.001909555101581306e-01,2.474463557798515234e-01,2.465811814546644831e-01
1.763057276419462442e+09,-5.835800333180671817e-01,-9.787399363321330759e-02,-1.625775608499444802e+00,-5.004485283088545566e-01,2.506465448373110805e-01,2.465749326887159143e-01
1.763057276421459913e+09,-5.995512566165446255e-01,-6.909224394416793591e-02,-1.688298892900687465e+00,-4.960453778079525478e-01,2.513676349802563270e-01,2.460496643250970616e-01
1.763057276425449371e+09,-5.946475070553346454e-01,-6.066784402090637934e-02,-1.687034529942309735e+00,-4.938777864690919173e-01,2.500259125610009847e-01,2.450080764592471594e-01
1.763057276431419611e+09,-5.537993750117301550e-01,-8.163894660389256486e-02,-1.568229047642546004e+00,-4.955229812434977510e-01,2.461871018708608194e-01,2.445749469354517591e-01
1.763057276433446407e+09,-5.299630464318157985e-01,-8.632331408149922225e-02,-1.521757055949860771e+00,-4.957868972887047310e-01,2.434915749776738469e-01,2.447682483679866905e-01
1.763057276438390255e+09,-5.163987003448825552e-01,-9.904924063414914659e-02,-1.484032328571257775e+00,-4.988801830130090154e-01,2.428280616252871393e-01,2.468186883875343740e-01
1.763057276441424370e+09,-5.187368742600239058e-01,-1.001993291100210098e-01,-1.469718340539486467e+00,-4.997131375330272629e-01,2.439514077459500330e-01,2.481772336992298378e-01
1.763057276445433140e+09,-5.141452607963712396e-01,-1.064898650104876554e-01,-1.460562121093565535e+00,-5.018581826653919498e-01,2.440727010269724551e-01,2.504406205485961157e-01
1.763057276448415279e+09,-5.130990096389222987e-01,-1.159080053042372549e-01,-1.462806085626133568e+00,-5.042086660414857313e-01,2.442102092048482331e-01,2.518693478640689487e-01
1.763057276452435017e+09,-5.075647275643222489e-01,-1.163748282771141507e-01,-1.436450808006741298e+00,-5.041544792833186905e-01,2.441040484039702918e-01,2.524049918645350221e-01
1.763057276455421448e+09,-5.152477932133298077e-01,-1.132522530383597292e-01,-1.455902230413631093e+00,-5.038586493185073234e-01,2.448538085650702190e-01,2.523380279177788177e-01
1.763057276458504677e+09,-5.127962312888343366e-01,-1.106092848249758398e-01,-1.460587593172289589e+00,-5.030450657509863976e-01,2.441533743240694998e-01,2.518265563716539090e-01
1.763057276464433908e+09,-5.206305568276259343e-01,-9.948962008531461731e-02,-1.475795213313676468e+00,-4.996293190752386093e-01,2.442487164929764143e-01,2.499792847109965632e-01
1.763057276467443705e+09,-5.364682352050020864e-01,-9.863216137260404082e-02,-1.505378106087262857e+00,-4.992089223507747420e-01,2.458753701781929424e-01,2.495731476586071362e-01
1.763057276471439123e+09,-6.028378913693390739e-01,-8.194828653223205917e-02,-1.654599117712103107e+00,-4.981505204413201882e-01,2.532034115426732845e-01,2.502988411733722551e-01
1.763057276474418879e+09,-6.026147836395752133e-01,-9.319507469014653989e-02,-1.636796352622488904e+00,-4.999489956355570031e-01,2.539973693514014919e-01,2.510365355512179097e-01
1.763057276477433205e+09,-5.782214372548646342e-01,-9.390686127914986414e-02,-1.582643480073107289e+00,-4.996889725962594953e-01,2.517470490094300684e-01,2.518552095254981138e-01
1.763057276481442451e+09,-5.519791570555927507e-01,-9.790401670581157234e-02,-1.521443310964780471e+00,-5.004307900014871580e-01,2.496942338079450596e-01,2.536450050985467608e-01
1.763057276485455513e+09,-5.295124484174996704e-01,-1.147829274793023407e-01,-1.460783932775550742e+00,-5.038196186458745451e-01,2.482996317466180936e-01,2.557793635878053973e-01
1.763057276489439726e+09,-5.212742473368787710e-01,-1.086397023881922608e-01,-1.434284299413072672e+00,-5.034527519857096012e-01,2.482918191011798947e-01,2.570186813551271765e-01
1.763057276492429018e+09,-5.089619397460435346e-01,-1.087815719858040986e-01,-1.407757800057477526e+00,-5.033638985854697045e-01,2.471835638604324703e-01,2.572337464556865849e-01
1.763057276497400761e+09,-5.110715666604518370e-01,-1.285435106233425162e-01,-1.422457686848283664e+00,-5.069876597338139890e-01,2.471425256012238225e-01,2.571873646244922651e-01
1.763057276501452923e+09,-5.127919178060619254e-01,-1.270942097555895212e-01,-1.445644350212230256e+00,-5.072645877862256292e-01,2.467271062038086382e-01,2.572257888776136037e-01
1.763057276503397942e+09,-5.094804603815842325e-01,-1.343013638370391116e-01,-1.439192580207659722e+00,-5.086842579435015832e-01,2.463182089219365656e-01,2.574854202070711584e-01
1.763057276508450747e+09,-4.272154972886420543e-01,-1.560818027952309284e-01,-1.247761055514548412e+00,-5.102982042905934712e-01,2.374335054133535350e-01,2.577265984640236818e-01
1.763057276512402296e+09,-4.307037329907956735e-01,-1.453704167329869512e-01,-1.276289517364951775e+00,-5.097595272074135764e-01,2.371734982253279889e-01,2.590438925558765093e-01
1.763057276515401840e+09,-4.616193714656082747e-01,-1.394206818910868895e-01,-1.341700762913382139e+00,-5.101083542703559459e-01,2.406641080946609057e-01,2.601756775692048995e-01
1.763057276519403458e+09,-4.962784205332040899e-01,-1.392087602848549599e-01,-1.417731076179523875e+00,-5.114317800277194959e-01,2.447319346938894025e-01,2.614376544103360067e-01
1.763057276523397684e+09,-5.043694878587359209e-01,-1.253049621279973547e-01,-1.454013986882437104e+00,-5.100462908520208005e-01,2.455826298612910352e-01,2.622278858147974456e-01
1.763057276526411533e+09,-5.100127795550587484e-01,-1.221064954178569112e-01,-1.469535171633983062e+00,-5.100440351280429718e-01,2.463479690135610689e-01,2.624189119378149693e-01
1.763057276531399488e+09,-5.170729042549478960e-01,-1.259655325989806340e-01,-1.507625181351408772e+00,-5.114751855828708615e-01,2.464144307735700312e-01,2.621090742993213429e-01
1.763057276535405397e+09,-5.157742689757358612e-01,-1.260567105022555590e-01,-1.491234535813669826e+00,-5.116574338123085486e-01,2.462938449979149291e-01,2.617088894997331439e-01
1.763057276539403915e+09,-5.174415928433347966e-01,-1.341459566071122045e-01,-1.492806753522722296e+00,-5.134475223609580308e-01,2.463526216738319563e-01,2.618825588137971283e-01
1.763057276541424751e+09,-5.129687120868715589e-01,-1.300057776661524001e-01,-1.491370479882258682e+00,-5.128085356273981432e-01,2.456234984975301516e-01,2.620101191290123976e-01
1.763057276545425653e+09,-5.108863568740817929e-01,-1.232436568199698212e-01,-1.481453156791125769e+00,-5.118136122531835586e-01,2.456195728263974309e-01,2.625784892260552561e-01
1.763057276550436258e+09,-5.090714052131515288e-01,-1.418017171708654267e-01,-1.481678325987567657e+00,-5.152434774464582645e-01,2.453666959684126792e-01,2.639739794947240648e-01
1.763057276553462982e+09,-5.138878305042688943e-01,-1.376350884392671114e-01,-1.493803908690107596e+00,-5.147277730794406203e-01,2.460832761673330260e-01,2.649708686712367589e-01
1.763057276557461977e+09,-5.114750423381957400e-01,-1.223949878245573220e-01,-1.490404350418708335e+00,-5.121834401915348334e-01,2.464704920689423928e-01,2.663504402357544931e-01
1.763057276559503078e+09,-5.126942035883417237e-01,-1.191168664057791066e-01,-1.491126864063993196e+00,-5.119477342911037399e-01,2.470333925286627152e-01,2.671660786884370031e-01
1.763057276565486908e+09,-5.243852224073253243e-01,-1.499101142637583872e-01,-1.469762623666127643e+00,-5.179008315754097813e-01,2.510159545302697581e-01,2.694170689009418029e-01
1.763057276568553925e+09,-5.288093395444728451e-01,-1.563507547727935043e-01,-1.471612100528183475e+00,-5.192231161772887793e-01,2.519448516855885556e-01,2.697191249141117075e-01
1.763057276573482990e+09,-5.277565532447722196e-01,-1.350243705854136944e-01,-1.485521629870259153e+00,-5.153133641515351693e-01,2.518524490506352520e-01,2.692815038374503644e-01
1.763057276577392578e+09,-5.342558345087418115e-01,-1.500878280828104872e-01,-1.487503940773935884e+00,-5.175370930338977216e-01,2.524485430213113113e-01,2.684720843027112447e-01
1.763057276579468250e+09,-5.276772120680941480e-01,-1.402758345730167888e-01,-1.479191845743014877e+00,-5.156770432855585229e-01,2.513144433655072896e-01,2.679792373370599723e-01
1.763057276583445787e+09,-5.193572023580239616e-01,-1.309198744346076193e-01,-1.457991439520013754e+00,-5.137840406471315680e-01,2.500321762887090515e-01,2.674027871160177816e-01
1.763057276588464260e+09,-5.130382332666678646e-01,-1.175723599443376233e-01,-1.458141061172408159e+00,-5.120832061091314946e-01,2.490380367501572323e-01,2.673743238811488454e-01
1.763057276591432095e+09,-5.236491224789073806e-01,-1.341060497836458754e-01,-1.477997918895221474e+00,-5.156677506357573160e-01,2.503052512951683961e-01,2.678584027217667529e-01
1.763057276596395254e+09,-5.271080659924157752e-01,-1.327432662565865562e-01,-1.492659697001768704e+00,-5.155727132668700419e-01,2.504068948602711786e-01,2.678072050110061331e-01
1.763057276598399639e+09,-5.304032762371361232e-01,-1.427523037113669069e-01,-1.483980381038220386e+00,-5.170155445777828707e-01,2.510938887941633335e-01,2.676479583258769557e-01
1.763057276603391647e+09,-5.217459398658458314e-01,-1.356811733540846665e-01,-1.458611519474685592e+00,-5.145843576304689471e-01,2.500994946953186138e-01,2.661252543964445216e-01
1.763057276605424643e+09,-5.158752680926042000e-01,-1.264109378677772955e-01,-1.462977912183388129e+00,-5.123591640167791672e-01,2.486971157949735001e-01,2.650618988494331529e-01
1.763057276610403299e+09,-5.169881859106696398e-01,-1.244548061818685630e-01,-1.447521624455601730e+00,-5.100255333234463562e-01,2.482630605238482502e-01,2.622299608145119976e-01
1.763057276614395142e+09,-5.154293764641898479e-01,-1.206386744571679159e-01,-1.462165892394793110e+00,-5.082596538054184876e-01,2.470394650840763429e-01,2.603303815676731303e-01
1.763057276617399216e+09,-5.242696591927984429e-01,-1.195938447725266307e-01,-1.477501942143094826e+00,-5.074506123911812772e-01,2.478529157482821932e-01,2.590537002663270694e-01
1.763057276620452404e+09,-5.218136720311865595e-01,-1.051852276780662759e-01,-1.489662954601370215e+00,-5.044923306320893142e-01,2.469883484754486769e-01,2.581350030122641637e-01
1.763057276624452829e+09,-5.304778938370257046e-01,-1.168018178008670138e-01,-1.487668969556747767e+00,-5.068078419387260780e-01,2.485684910796304714e-01,2.586380535162577377e-01
1.763057276629408598e+09,-5.341614467560026336e-01,-1.279444250725351728e-01,-1.471605136214276355e+00,-5.095708396360330017e-01,2.502010828812542553e-01,2.605438215932764368e-01
1.763057276631404877e+09,-5.362638736156399855e-01,-1.258342640023038250e-01,-1.470410359711007642e+00,-5.096514521380779428e-01,2.508944473763778382e-01,2.614421061161631421e-01
1.763057276636445999e+09,-5.386536798639788293e-01,-1.045207439412475792e-01,-1.478924908016816975e+00,-5.073910263935819120e-01,2.521370705350152175e-01,2.636618994475919409e-01
1.763057276640387535e+09,-5.400294404134128312e-01,-1.273670108221521269e-01,-1.454779585475571180e+00,-5.120580086320384305e-01,2.536736136458677682e-01,2.652743289655919989e-01
1.763057276643395901e+09,-5.414600159546242297e-01,-1.288352344432314445e-01,-1.457045862811692905e+00,-5.129703147725471757e-01,2.541035108137154608e-01,2.660780209751012482e-01
1.763057276645424843e+09,-5.393575862627890682e-01,-1.181988384975325573e-01,-1.458828801761689498e+00,-5.113258541021391546e-01,2.536578830295747600e-01,2.661983469981873962e-01
1.763057276651436329e+09,-5.532918420943254700e-01,-1.246500062183434898e-01,-1.471372423103300520e+00,-5.123628930868875386e-01,2.552906043009852688e-01,2.656478748988901906e-01
1.763057276655428648e+09,-5.552567292165941915e-01,-1.211259974897012232e-01,-1.485717129942641268e+00,-5.113574260639378588e-01,2.552092521880439668e-01,2.647036191122774662e-01
